Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn,Age Range,Purchase Count,Customer Type
28353,3/30/21 9:37,Books,413,3,3690,Credit Card,63,0.0,Stuart Martin,63,Male,0,55-64,7,Bronze
28353,2/15/21 15:57,Electronics,401,3,1441,Credit Card,63,1.0,Stuart Martin,63,Male,0,55-64,7,Bronze
28353,10/6/21 0:36,Books,261,5,4464,Credit Card,63,0.0,Stuart Martin,63,Male,0,55-64,7,Bronze
28353,7/28/23 18:25,Books,180,1,2349,Crypto,63,1.0,Stuart Martin,63,Male,0,55-64,7,Bronze
28353,3/18/20 8:23,Books,472,3,4401,Credit Card,63,1.0,Stuart Martin,63,Male,0,55-64,7,Bronze
397,7/1/23 20:44,Clothing,348,3,155,PayPal,18,1.0,Michael Williams,18,Male,1,18-24,3,Bronze
397,1/16/23 13:59,Books,274,3,4359,Credit Card,18,0.0,Michael Williams,18,Male,1,18-24,3,Bronze
397,8/26/21 3:11,Clothing,79,1,458,PayPal,18,0.0,Michael Williams,18,Male,1,18-24,3,Bronze
7248,1/27/20 0:01,Clothing,76,4,4520,Cash,66,1.0,Thomas Meyer,66,Male,1,65 and above,7,Bronze
7248,1/17/21 14:24,Books,424,2,561,PayPal,66,0.0,Thomas Meyer,66,Male,1,65 and above,7,Bronze
7248,11/23/21 11:37,Books,412,2,2389,Crypto,66,0.0,Thomas Meyer,66,Male,1,65 and above,7,Bronze
7248,11/22/20 1:38,Books,54,3,3355,Credit Card,66,,Thomas Meyer,66,Male,1,65 and above,7,Bronze
7248,6/27/22 0:51,Books,15,3,4188,Cash,66,1.0,Thomas Meyer,66,Male,1,65 and above,7,Bronze
7248,5/10/23 11:01,Books,25,3,769,Credit Card,66,1.0,Thomas Meyer,66,Male,1,65 and above,7,Bronze
7248,2/29/20 12:00,Electronics,407,5,1548,Credit Card,66,0.0,Thomas Meyer,66,Male,1,65 and above,7,Bronze
39359,7/6/22 0:34,Books,496,1,2205,Crypto,35,1.0,Richard Bond,35,Male,0,35-44,8,Silver
39359,1/16/20 11:36,Home,225,3,3413,PayPal,35,0.0,Richard Bond,35,Male,0,35-44,8,Silver
39359,8/20/23 6:04,Electronics,307,3,3141,Cash,35,1.0,Richard Bond,35,Male,0,35-44,8,Silver
39359,8/12/21 6:57,Books,247,1,4611,Credit Card,35,,Richard Bond,35,Male,0,35-44,8,Silver
39359,2/8/23 1:34,Clothing,405,3,3674,PayPal,35,1.0,Richard Bond,35,Male,0,35-44,8,Silver
39359,7/21/20 6:22,Clothing,343,1,847,PayPal,35,1.0,Richard Bond,35,Male,0,35-44,8,Silver
39359,9/13/20 4:39,Books,191,4,3310,PayPal,35,0.0,Richard Bond,35,Male,0,35-44,8,Silver
39359,1/11/22 2:16,Books,204,2,2100,Credit Card,35,0.0,Richard Bond,35,Male,0,35-44,8,Silver
29653,8/17/22 19:02,Electronics,45,2,3012,Credit Card,49,0.0,Jacob Murray,49,Male,0,45-54,5,Bronze
29653,1/21/20 12:48,Books,216,5,5056,Credit Card,49,0.0,Jacob Murray,49,Male,0,45-54,5,Bronze
29653,9/1/22 5:54,Clothing,187,1,4121,Cash,49,1.0,Jacob Murray,49,Male,0,45-54,5,Bronze
29653,1/17/22 0:19,Home,179,3,918,Credit Card,49,0.0,Jacob Murray,49,Male,0,45-54,5,Bronze
29653,9/20/20 15:15,Clothing,129,3,4577,Credit Card,49,,Jacob Murray,49,Male,0,45-54,5,Bronze
38068,1/4/22 7:07,Clothing,172,5,1065,Credit Card,39,0.0,Sherri Murray,39,Male,0,35-44,6,Bronze
38068,2/21/20 13:18,Electronics,420,5,4567,Credit Card,39,0.0,Sherri Murray,39,Male,0,35-44,6,Bronze
38068,8/19/23 17:47,Books,200,2,458,PayPal,39,0.0,Sherri Murray,39,Male,0,35-44,6,Bronze
38068,8/9/20 10:10,Home,441,1,2158,PayPal,39,,Sherri Murray,39,Male,0,35-44,6,Bronze
38068,6/10/22 15:29,Electronics,476,2,4837,Credit Card,39,1.0,Sherri Murray,39,Male,0,35-44,6,Bronze
38068,9/17/21 4:50,Electronics,178,3,5064,Credit Card,39,,Sherri Murray,39,Male,0,35-44,6,Bronze
34161,6/5/22 8:36,Books,492,2,3749,Cash,37,0.0,Corey Shannon,37,Male,0,35-44,6,Bronze
34161,1/8/22 21:42,Clothing,103,3,1261,Credit Card,37,,Corey Shannon,37,Male,0,35-44,6,Bronze
34161,8/13/23 0:38,Home,131,2,2382,PayPal,37,1.0,Corey Shannon,37,Male,0,35-44,6,Bronze
34161,3/13/20 11:58,Electronics,146,1,271,PayPal,37,,Corey Shannon,37,Male,0,35-44,6,Bronze
34161,4/3/20 8:54,Home,264,3,1332,Credit Card,37,1.0,Corey Shannon,37,Male,0,35-44,6,Bronze
34161,8/29/22 13:54,Home,91,3,683,PayPal,37,1.0,Corey Shannon,37,Male,0,35-44,6,Bronze
16416,9/5/20 10:29,Books,332,4,362,Credit Card,56,0.0,Dustin Gould,56,Female,0,55-64,5,Bronze
16416,2/3/22 1:57,Electronics,288,3,2630,Cash,56,,Dustin Gould,56,Female,0,55-64,5,Bronze
16416,8/21/21 22:33,Home,231,5,4944,Credit Card,56,1.0,Dustin Gould,56,Female,0,55-64,5,Bronze
16416,2/8/20 3:02,Electronics,11,4,4892,Credit Card,56,1.0,Dustin Gould,56,Female,0,55-64,5,Bronze
16416,10/7/21 6:59,Books,275,5,3555,PayPal,56,1.0,Dustin Gould,56,Female,0,55-64,5,Bronze
26920,1/21/23 7:42,Home,159,4,5099,Cash,64,1.0,Benjamin Mosley,64,Male,0,55-64,5,Bronze
26920,2/16/23 0:02,Clothing,191,3,3125,PayPal,64,0.0,Benjamin Mosley,64,Male,0,55-64,5,Bronze
26920,3/19/23 20:38,Clothing,238,3,1391,Crypto,64,0.0,Benjamin Mosley,64,Male,0,55-64,5,Bronze
26920,12/12/22 7:21,Clothing,489,1,2792,Cash,64,1.0,Benjamin Mosley,64,Male,0,55-64,5,Bronze
26920,3/20/21 22:56,Clothing,20,4,3606,Credit Card,64,1.0,Benjamin Mosley,64,Male,0,55-64,5,Bronze
9015,6/20/20 13:25,Electronics,311,4,1285,Credit Card,36,1.0,Steven Stephens,36,Male,0,35-44,6,Bronze
9015,11/15/20 9:44,Home,236,2,335,Cash,36,1.0,Steven Stephens,36,Male,0,35-44,6,Bronze
9015,12/20/22 13:12,Clothing,343,2,2680,Cash,36,1.0,Steven Stephens,36,Male,0,35-44,6,Bronze
9015,2/24/20 16:15,Clothing,461,1,4084,Cash,36,1.0,Steven Stephens,36,Male,0,35-44,6,Bronze
9015,4/23/23 10:52,Electronics,455,1,2615,PayPal,36,1.0,Steven Stephens,36,Male,0,35-44,6,Bronze
9015,10/8/22 0:58,Books,425,4,3615,Credit Card,36,0.0,Steven Stephens,36,Male,0,35-44,6,Bronze
5788,11/6/21 20:31,Books,48,4,2883,Credit Card,41,0.0,Nancy Goodwin,41,Male,0,35-44,6,Bronze
5788,6/30/21 13:00,Clothing,138,3,955,Credit Card,41,0.0,Nancy Goodwin,41,Male,0,35-44,6,Bronze
5788,4/26/21 3:26,Clothing,188,4,1714,PayPal,41,0.0,Nancy Goodwin,41,Male,0,35-44,6,Bronze
5788,1/16/21 16:55,Books,123,5,1256,Credit Card,41,1.0,Nancy Goodwin,41,Male,0,35-44,6,Bronze
5788,6/12/22 6:51,Clothing,24,4,363,Credit Card,41,0.0,Nancy Goodwin,41,Male,0,35-44,6,Bronze
5788,7/5/21 3:11,Clothing,480,5,2009,Cash,41,1.0,Nancy Goodwin,41,Male,0,35-44,6,Bronze
34277,7/8/23 1:41,Books,262,1,4143,Cash,27,0.0,Edwin Olsen,27,Male,1,25-34,2,Bronze
34277,5/7/20 1:09,Clothing,246,5,291,Crypto,27,1.0,Edwin Olsen,27,Male,1,25-34,2,Bronze
38228,4/21/23 11:43,Books,352,1,5196,Crypto,44,0.0,Nathan Oliver,44,Female,0,35-44,5,Bronze
38228,12/6/22 16:40,Books,278,5,3140,PayPal,44,0.0,Nathan Oliver,44,Female,0,35-44,5,Bronze
38228,6/9/23 7:41,Electronics,372,4,3442,Credit Card,44,,Nathan Oliver,44,Female,0,35-44,5,Bronze
38228,2/5/22 6:07,Home,500,2,1222,PayPal,44,0.0,Nathan Oliver,44,Female,0,35-44,5,Bronze
38228,11/12/20 3:59,Books,413,4,1080,PayPal,44,0.0,Nathan Oliver,44,Female,0,35-44,5,Bronze
6362,8/9/23 6:23,Clothing,203,5,421,Cash,56,0.0,April Cox,56,Male,0,55-64,8,Silver
6362,10/1/20 7:22,Home,464,2,1841,Cash,56,1.0,April Cox,56,Male,0,55-64,8,Silver
6362,10/2/20 19:15,Clothing,485,3,1103,PayPal,56,0.0,April Cox,56,Male,0,55-64,8,Silver
6362,5/14/20 0:47,Clothing,318,1,1083,Credit Card,56,0.0,April Cox,56,Male,0,55-64,8,Silver
6362,6/19/20 16:05,Clothing,90,5,2254,PayPal,56,0.0,April Cox,56,Male,0,55-64,8,Silver
6362,3/15/23 12:43,Books,257,5,3803,PayPal,56,0.0,April Cox,56,Male,0,55-64,8,Silver
6362,12/15/20 6:49,Books,292,3,1956,Credit Card,56,0.0,April Cox,56,Male,0,55-64,8,Silver
6362,2/16/23 20:16,Books,372,2,4580,Crypto,56,1.0,April Cox,56,Male,0,55-64,8,Silver
4036,7/28/20 17:46,Clothing,123,3,647,Credit Card,34,1.0,Caitlyn Green,34,Male,0,25-34,5,Bronze
4036,8/6/22 8:35,Clothing,32,2,4509,Credit Card,34,1.0,Caitlyn Green,34,Male,0,25-34,5,Bronze
4036,5/15/20 15:04,Books,206,3,4781,Credit Card,34,,Caitlyn Green,34,Male,0,25-34,5,Bronze
4036,11/7/22 5:22,Electronics,162,1,5021,PayPal,34,1.0,Caitlyn Green,34,Male,0,25-34,5,Bronze
4036,8/7/20 7:42,Books,479,2,2960,Credit Card,34,1.0,Caitlyn Green,34,Male,0,25-34,5,Bronze
44790,2/13/23 4:44,Books,98,2,1897,Credit Card,25,,Andrew Wilson,25,Male,0,25-34,3,Bronze
44790,1/28/21 11:26,Clothing,414,4,1926,PayPal,25,0.0,Andrew Wilson,25,Male,0,25-34,3,Bronze
44790,1/30/23 7:34,Electronics,463,1,4984,Cash,25,1.0,Andrew Wilson,25,Male,0,25-34,3,Bronze
12592,9/10/20 5:50,Books,254,1,2310,Cash,32,0.0,Michael Howard,32,Female,0,25-34,8,Silver
12592,6/8/23 3:33,Books,323,5,1093,Credit Card,32,1.0,Michael Howard,32,Female,0,25-34,8,Silver
12592,7/15/21 20:26,Clothing,298,2,4044,Cash,32,0.0,Michael Howard,32,Female,0,25-34,8,Silver
12592,7/10/23 4:20,Books,99,5,3270,Cash,32,1.0,Michael Howard,32,Female,0,25-34,8,Silver
12592,9/2/21 14:17,Electronics,102,1,333,Crypto,32,1.0,Michael Howard,32,Female,0,25-34,8,Silver
12592,2/10/22 10:57,Clothing,431,1,4842,Credit Card,32,1.0,Michael Howard,32,Female,0,25-34,8,Silver
12592,10/4/21 4:21,Electronics,483,3,668,Credit Card,32,,Michael Howard,32,Female,0,25-34,8,Silver
12592,7/9/21 20:06,Clothing,157,3,2855,Credit Card,32,1.0,Michael Howard,32,Female,0,25-34,8,Silver
4402,12/28/22 14:12,Clothing,201,4,4407,Credit Card,50,0.0,Thomas King,50,Male,0,45-54,9,Silver
4402,8/8/23 22:34,Clothing,151,4,4050,PayPal,50,0.0,Thomas King,50,Male,0,45-54,9,Silver
4402,8/9/22 0:24,Books,369,1,659,PayPal,50,0.0,Thomas King,50,Male,0,45-54,9,Silver
4402,11/3/22 18:49,Clothing,144,5,3813,Cash,50,0.0,Thomas King,50,Male,0,45-54,9,Silver
4402,5/19/20 22:00,Clothing,21,1,2903,Credit Card,50,0.0,Thomas King,50,Male,0,45-54,9,Silver
4402,10/29/20 6:28,Clothing,183,1,2053,Cash,50,0.0,Thomas King,50,Male,0,45-54,9,Silver
4402,12/5/21 2:17,Home,393,3,1340,Credit Card,50,0.0,Thomas King,50,Male,0,45-54,9,Silver
4402,2/11/23 10:57,Electronics,216,1,3629,Credit Card,50,0.0,Thomas King,50,Male,0,45-54,9,Silver
4402,7/7/23 21:26,Electronics,291,1,3813,Crypto,50,,Thomas King,50,Male,0,45-54,9,Silver
39711,10/29/21 16:06,Clothing,318,2,699,Credit Card,27,0.0,Curtis Franklin,27,Female,0,25-34,6,Bronze
39711,6/10/20 14:54,Clothing,272,3,2227,Credit Card,27,,Curtis Franklin,27,Female,0,25-34,6,Bronze
39711,1/30/20 8:19,Home,175,1,2178,PayPal,27,0.0,Curtis Franklin,27,Female,0,25-34,6,Bronze
39711,11/25/20 13:39,Books,474,4,4387,Credit Card,27,0.0,Curtis Franklin,27,Female,0,25-34,6,Bronze
39711,5/21/23 7:17,Books,21,4,3856,PayPal,27,0.0,Curtis Franklin,27,Female,0,25-34,6,Bronze
39711,3/12/21 2:26,Home,244,3,4308,Credit Card,27,1.0,Curtis Franklin,27,Female,0,25-34,6,Bronze
17592,10/3/21 19:43,Home,29,2,4199,Crypto,30,1.0,Jessica Ross,30,Female,0,25-34,8,Silver
17592,8/28/22 0:40,Electronics,200,3,751,Credit Card,30,,Jessica Ross,30,Female,0,25-34,8,Silver
17592,8/9/21 10:34,Books,258,3,1768,Cash,30,0.0,Jessica Ross,30,Female,0,25-34,8,Silver
17592,3/2/21 3:31,Books,197,5,2908,Cash,30,0.0,Jessica Ross,30,Female,0,25-34,8,Silver
17592,8/10/20 23:02,Home,329,5,184,PayPal,30,,Jessica Ross,30,Female,0,25-34,8,Silver
17592,11/21/22 11:15,Home,302,3,4379,Cash,30,,Jessica Ross,30,Female,0,25-34,8,Silver
17592,3/27/23 20:58,Books,263,1,1708,Cash,30,0.0,Jessica Ross,30,Female,0,25-34,8,Silver
17592,1/25/23 21:42,Books,119,5,4830,Cash,30,0.0,Jessica Ross,30,Female,0,25-34,8,Silver
743,1/12/23 11:17,Clothing,194,2,637,Credit Card,67,0.0,Joseph Salazar,67,Female,0,65 and above,6,Bronze
743,5/3/23 18:02,Clothing,302,3,942,PayPal,67,1.0,Joseph Salazar,67,Female,0,65 and above,6,Bronze
743,7/29/20 4:22,Electronics,483,3,4887,Credit Card,67,1.0,Joseph Salazar,67,Female,0,65 and above,6,Bronze
743,5/15/22 14:40,Clothing,235,3,5277,Cash,67,0.0,Joseph Salazar,67,Female,0,65 and above,6,Bronze
743,8/17/21 15:06,Books,386,3,3026,PayPal,67,0.0,Joseph Salazar,67,Female,0,65 and above,6,Bronze
743,5/16/21 8:02,Clothing,79,5,2266,Credit Card,67,1.0,Joseph Salazar,67,Female,0,65 and above,6,Bronze
15842,3/4/20 6:53,Home,234,4,3870,PayPal,34,0.0,Zachary Miller,34,Male,0,25-34,4,Bronze
15842,3/17/21 13:45,Home,442,3,1290,Cash,34,0.0,Zachary Miller,34,Male,0,25-34,4,Bronze
15842,12/28/20 8:18,Clothing,307,4,3994,Credit Card,34,1.0,Zachary Miller,34,Male,0,25-34,4,Bronze
15842,2/27/23 6:58,Clothing,303,2,5039,Cash,34,0.0,Zachary Miller,34,Male,0,25-34,4,Bronze
4391,11/29/22 13:59,Home,135,1,2716,Credit Card,51,0.0,Hannah Woodward,51,Male,0,45-54,9,Silver
4391,2/23/20 0:53,Books,118,3,3464,Credit Card,51,1.0,Hannah Woodward,51,Male,0,45-54,9,Silver
4391,6/21/21 23:34,Clothing,424,5,1911,PayPal,51,1.0,Hannah Woodward,51,Male,0,45-54,9,Silver
4391,2/15/21 10:04,Home,144,4,3632,Cash,51,0.0,Hannah Woodward,51,Male,0,45-54,9,Silver
4391,3/4/20 17:31,Clothing,467,2,1936,Crypto,51,,Hannah Woodward,51,Male,0,45-54,9,Silver
4391,4/24/22 5:14,Home,157,3,4136,Credit Card,51,0.0,Hannah Woodward,51,Male,0,45-54,9,Silver
4391,1/8/22 23:09,Home,449,5,587,Cash,51,0.0,Hannah Woodward,51,Male,0,45-54,9,Silver
4391,10/2/22 3:14,Home,48,1,2020,Credit Card,51,0.0,Hannah Woodward,51,Male,0,45-54,9,Silver
4391,1/8/21 12:14,Books,139,5,1112,Credit Card,51,0.0,Hannah Woodward,51,Male,0,45-54,9,Silver
28614,11/12/20 6:33,Home,439,1,294,Credit Card,33,1.0,Amy Alvarez,33,Female,0,25-34,5,Bronze
28614,1/7/22 4:27,Books,189,1,2514,Credit Card,33,0.0,Amy Alvarez,33,Female,0,25-34,5,Bronze
28614,5/2/22 9:29,Electronics,30,5,1866,Credit Card,33,0.0,Amy Alvarez,33,Female,0,25-34,5,Bronze
28614,3/6/21 12:08,Books,341,1,4529,PayPal,33,0.0,Amy Alvarez,33,Female,0,25-34,5,Bronze
28614,10/14/22 13:15,Home,386,2,1701,Credit Card,33,1.0,Amy Alvarez,33,Female,0,25-34,5,Bronze
46084,3/2/21 5:02,Books,90,2,3125,Cash,46,0.0,Tanya Johnson,46,Female,0,45-54,8,Silver
46084,9/20/22 2:39,Clothing,267,2,2051,Cash,46,,Tanya Johnson,46,Female,0,45-54,8,Silver
46084,10/25/21 13:30,Home,72,1,2760,Cash,46,0.0,Tanya Johnson,46,Female,0,45-54,8,Silver
46084,2/23/21 1:02,Books,365,2,4859,PayPal,46,0.0,Tanya Johnson,46,Female,0,45-54,8,Silver
46084,10/18/21 1:41,Home,356,2,5067,PayPal,46,1.0,Tanya Johnson,46,Female,0,45-54,8,Silver
46084,12/12/20 15:21,Clothing,362,2,3748,Crypto,46,1.0,Tanya Johnson,46,Female,0,45-54,8,Silver
46084,4/21/22 17:48,Books,494,2,3785,PayPal,46,1.0,Tanya Johnson,46,Female,0,45-54,8,Silver
46084,12/13/22 7:13,Clothing,447,5,758,Cash,46,,Tanya Johnson,46,Female,0,45-54,8,Silver
42312,11/28/21 15:20,Clothing,116,1,2813,PayPal,30,0.0,Aaron Padilla,30,Male,0,25-34,4,Bronze
42312,1/14/21 7:00,Electronics,400,1,276,Credit Card,30,1.0,Aaron Padilla,30,Male,0,25-34,4,Bronze
42312,6/2/21 16:56,Clothing,445,1,3940,PayPal,30,1.0,Aaron Padilla,30,Male,0,25-34,4,Bronze
42312,1/4/20 23:01,Clothing,278,1,4165,PayPal,30,1.0,Aaron Padilla,30,Male,0,25-34,4,Bronze
20433,9/13/21 7:20,Books,197,4,2704,Credit Card,57,,Dale Hernandez,57,Male,1,55-64,5,Bronze
20433,7/30/23 21:03,Books,202,1,2651,Cash,57,1.0,Dale Hernandez,57,Male,1,55-64,5,Bronze
20433,12/20/21 4:35,Home,140,2,4500,Credit Card,57,,Dale Hernandez,57,Male,1,55-64,5,Bronze
20433,2/15/23 10:23,Clothing,124,1,1600,PayPal,57,0.0,Dale Hernandez,57,Male,1,55-64,5,Bronze
20433,12/8/22 9:15,Books,459,3,3881,Cash,57,,Dale Hernandez,57,Male,1,55-64,5,Bronze
44873,7/7/20 14:14,Books,280,5,4546,Credit Card,65,1.0,Jason Reyes,65,Male,0,65 and above,6,Bronze
44873,4/28/23 2:28,Clothing,403,5,2176,PayPal,65,1.0,Jason Reyes,65,Male,0,65 and above,6,Bronze
44873,12/28/20 18:01,Books,51,2,810,Crypto,65,,Jason Reyes,65,Male,0,65 and above,6,Bronze
44873,3/22/23 17:01,Home,470,5,3563,Credit Card,65,0.0,Jason Reyes,65,Male,0,65 and above,6,Bronze
44873,12/28/21 0:31,Home,466,1,1748,Credit Card,65,,Jason Reyes,65,Male,0,65 and above,6,Bronze
44873,8/17/20 15:41,Clothing,468,2,2359,Cash,65,1.0,Jason Reyes,65,Male,0,65 and above,6,Bronze
41331,12/27/20 20:51,Books,486,5,1379,Cash,20,0.0,Jessica Williams,20,Male,1,18-24,4,Bronze
41331,11/1/22 22:28,Books,395,2,117,Credit Card,20,0.0,Jessica Williams,20,Male,1,18-24,4,Bronze
41331,2/28/21 19:16,Clothing,426,2,3482,PayPal,20,0.0,Jessica Williams,20,Male,1,18-24,4,Bronze
41331,7/10/23 2:27,Books,264,4,1265,PayPal,20,0.0,Jessica Williams,20,Male,1,18-24,4,Bronze
10095,4/18/20 12:49,Electronics,63,4,3601,PayPal,48,0.0,Katherine Cobb,48,Female,0,45-54,4,Bronze
10095,4/28/21 16:58,Books,479,4,2695,Cash,48,0.0,Katherine Cobb,48,Female,0,45-54,4,Bronze
10095,5/28/20 22:06,Electronics,432,5,3501,Cash,48,,Katherine Cobb,48,Female,0,45-54,4,Bronze
10095,10/29/22 23:36,Home,299,4,3743,PayPal,48,1.0,Katherine Cobb,48,Female,0,45-54,4,Bronze
13269,3/29/22 17:51,Electronics,30,5,1103,Credit Card,28,0.0,John Saunders,28,Male,0,25-34,7,Bronze
13269,8/20/21 0:19,Electronics,441,1,1102,Cash,28,1.0,John Saunders,28,Male,0,25-34,7,Bronze
13269,3/11/21 20:53,Clothing,181,3,3828,Crypto,28,0.0,John Saunders,28,Male,0,25-34,7,Bronze
13269,12/4/21 3:55,Clothing,404,5,815,Credit Card,28,,John Saunders,28,Male,0,25-34,7,Bronze
13269,9/26/20 22:46,Home,370,3,1482,PayPal,28,,John Saunders,28,Male,0,25-34,7,Bronze
13269,2/9/20 14:54,Clothing,128,5,1188,Credit Card,28,,John Saunders,28,Male,0,25-34,7,Bronze
13269,1/11/21 18:24,Clothing,77,3,1457,Credit Card,28,1.0,John Saunders,28,Male,0,25-34,7,Bronze
44060,10/19/21 11:47,Clothing,153,1,2606,PayPal,18,0.0,Ernest Duke,18,Female,0,18-24,6,Bronze
44060,6/26/20 3:12,Clothing,424,5,1825,Credit Card,18,,Ernest Duke,18,Female,0,18-24,6,Bronze
44060,8/11/21 4:08,Clothing,207,5,1816,Credit Card,18,1.0,Ernest Duke,18,Female,0,18-24,6,Bronze
44060,1/8/22 12:43,Clothing,322,3,2269,Cash,18,0.0,Ernest Duke,18,Female,0,18-24,6,Bronze
44060,8/21/23 10:59,Home,401,5,1719,Credit Card,18,0.0,Ernest Duke,18,Female,0,18-24,6,Bronze
44060,11/8/21 16:19,Electronics,400,1,2131,Credit Card,18,0.0,Ernest Duke,18,Female,0,18-24,6,Bronze
24489,8/29/21 13:44,Electronics,302,1,3408,PayPal,48,1.0,Melissa Powell,48,Male,0,45-54,9,Silver
24489,10/20/22 11:25,Books,57,3,4839,Credit Card,48,0.0,Melissa Powell,48,Male,0,45-54,9,Silver
24489,1/9/22 12:32,Electronics,197,5,5071,PayPal,48,1.0,Melissa Powell,48,Male,0,45-54,9,Silver
24489,3/24/22 14:42,Electronics,125,2,4821,Credit Card,48,1.0,Melissa Powell,48,Male,0,45-54,9,Silver
24489,4/10/23 11:01,Clothing,469,5,371,Credit Card,48,0.0,Melissa Powell,48,Male,0,45-54,9,Silver
24489,11/20/20 14:20,Clothing,149,4,4447,PayPal,48,,Melissa Powell,48,Male,0,45-54,9,Silver
24489,12/15/20 0:08,Books,192,5,3805,Credit Card,48,1.0,Melissa Powell,48,Male,0,45-54,9,Silver
24489,1/20/22 14:14,Books,466,1,2543,Credit Card,48,1.0,Melissa Powell,48,Male,0,45-54,9,Silver
24489,2/1/20 18:05,Home,199,2,5164,Credit Card,48,0.0,Melissa Powell,48,Male,0,45-54,9,Silver
16869,11/15/22 15:55,Clothing,462,1,1137,PayPal,27,1.0,Jose Horton,27,Female,0,25-34,5,Bronze
16869,8/18/20 18:11,Clothing,158,2,4716,PayPal,27,,Jose Horton,27,Female,0,25-34,5,Bronze
16869,10/26/21 5:08,Clothing,336,3,1451,PayPal,27,0.0,Jose Horton,27,Female,0,25-34,5,Bronze
16869,3/25/21 5:07,Home,104,5,3963,Crypto,27,0.0,Jose Horton,27,Female,0,25-34,5,Bronze
16869,6/5/23 10:19,Books,145,5,1373,Cash,27,1.0,Jose Horton,27,Female,0,25-34,5,Bronze
33293,1/1/23 19:14,Clothing,161,4,5242,Crypto,57,1.0,Anna Smith,57,Male,0,55-64,5,Bronze
33293,10/27/21 4:47,Clothing,194,3,931,Crypto,57,1.0,Anna Smith,57,Male,0,55-64,5,Bronze
33293,5/6/23 20:41,Clothing,351,1,1944,Credit Card,57,0.0,Anna Smith,57,Male,0,55-64,5,Bronze
33293,10/19/20 19:25,Electronics,331,2,308,Cash,57,1.0,Anna Smith,57,Male,0,55-64,5,Bronze
33293,4/30/23 3:00,Clothing,158,2,453,Credit Card,57,0.0,Anna Smith,57,Male,0,55-64,5,Bronze
9667,1/6/21 9:16,Books,225,2,3706,Cash,49,1.0,William Dillon,49,Female,0,45-54,8,Silver
9667,3/25/20 2:52,Electronics,496,2,4234,Credit Card,49,,William Dillon,49,Female,0,45-54,8,Silver
9667,10/27/21 6:59,Books,452,3,2617,PayPal,49,1.0,William Dillon,49,Female,0,45-54,8,Silver
9667,10/21/20 2:46,Books,328,1,3089,Credit Card,49,1.0,William Dillon,49,Female,0,45-54,8,Silver
9667,12/19/20 6:41,Books,108,1,3472,Cash,49,1.0,William Dillon,49,Female,0,45-54,8,Silver
9667,3/25/21 20:28,Home,14,1,731,Crypto,49,1.0,William Dillon,49,Female,0,45-54,8,Silver
9667,9/3/20 6:01,Electronics,434,2,2381,Cash,49,1.0,William Dillon,49,Female,0,45-54,8,Silver
9667,8/19/20 2:14,Home,399,3,2253,Credit Card,49,1.0,William Dillon,49,Female,0,45-54,8,Silver
33835,8/2/23 8:56,Books,222,1,4745,PayPal,26,,Anita Le,26,Female,0,25-34,6,Bronze
33835,6/17/23 14:05,Books,462,4,4703,Credit Card,26,1.0,Anita Le,26,Female,0,25-34,6,Bronze
33835,4/18/21 1:45,Books,89,4,3415,Crypto,26,0.0,Anita Le,26,Female,0,25-34,6,Bronze
33835,3/27/20 18:46,Home,105,5,4583,Credit Card,26,,Anita Le,26,Female,0,25-34,6,Bronze
33835,12/29/20 3:27,Books,326,3,3715,Credit Card,26,0.0,Anita Le,26,Female,0,25-34,6,Bronze
33835,8/3/20 9:31,Electronics,137,3,3515,PayPal,26,1.0,Anita Le,26,Female,0,25-34,6,Bronze
7220,6/6/20 12:09,Home,364,1,444,PayPal,64,1.0,Adam Cervantes,64,Female,0,55-64,6,Bronze
7220,9/12/22 22:11,Books,177,1,746,Credit Card,64,0.0,Adam Cervantes,64,Female,0,55-64,6,Bronze
7220,5/5/21 10:44,Books,65,2,1899,Cash,64,,Adam Cervantes,64,Female,0,55-64,6,Bronze
7220,3/31/21 3:28,Clothing,470,2,4576,PayPal,64,0.0,Adam Cervantes,64,Female,0,55-64,6,Bronze
7220,3/28/22 16:29,Books,140,5,3709,PayPal,64,1.0,Adam Cervantes,64,Female,0,55-64,6,Bronze
7220,4/20/23 8:12,Electronics,124,2,4054,Credit Card,64,0.0,Adam Cervantes,64,Female,0,55-64,6,Bronze
801,3/16/22 12:48,Home,473,4,3919,Cash,31,,Kimberly Tyler,31,Female,0,25-34,7,Bronze
801,11/15/20 11:08,Clothing,167,3,2293,PayPal,31,0.0,Kimberly Tyler,31,Female,0,25-34,7,Bronze
801,4/11/21 19:59,Home,379,3,3942,PayPal,31,0.0,Kimberly Tyler,31,Female,0,25-34,7,Bronze
801,1/13/22 21:53,Electronics,189,2,4212,PayPal,31,1.0,Kimberly Tyler,31,Female,0,25-34,7,Bronze
801,11/4/21 16:49,Books,148,5,1959,Crypto,31,,Kimberly Tyler,31,Female,0,25-34,7,Bronze
801,5/31/23 18:46,Clothing,216,2,1873,Crypto,31,0.0,Kimberly Tyler,31,Female,0,25-34,7,Bronze
801,1/23/21 1:42,Books,350,2,209,Credit Card,31,,Kimberly Tyler,31,Female,0,25-34,7,Bronze
32011,4/9/23 5:05,Clothing,433,2,4863,Credit Card,40,1.0,Jonathan Stephens,40,Female,0,35-44,2,Bronze
