customer_id,customer_name,MonetaryScore,RecencyScore,FrequencyScore,RFMScore,Value
30756,Rachael Jones,1,5,1,7,Low
3001,Christopher Parks,4,2,4,10,High
9453,Brian Reyes,1,5,1,7,Low
41032,Mary White,5,1,5,11,High
5872,Steven Rogers PhD,2,4,2,8,Med
44639,Diane Weeks,2,4,2,8,Med
38066,Susan Sims,1,4,2,7,Low
28752,Ashley Torres,1,5,1,7,Low
11217,Cassandra King,3,3,3,9,Med
5516,Nicole Ward,1,4,2,7,Low
4663,Heather Collins MD,1,4,1,6,Low
39406,Lisa Nguyen,3,4,2,9,Med
32358,James Hawkins,1,4,1,6,Low
42019,Christian Spears,3,3,3,9,Med
24344,Michael Jones,3,4,1,8,Med
45195,Linda Carpenter,2,4,1,7,Low
36871,Brittany English,3,3,3,9,Med
19667,Mr. Ronald Gentry,2,4,1,7,Low
36967,Lisa Barton,4,1,4,9,Med
20768,Peter Roth,2,5,1,8,Med
19332,Michael Hart,4,1,4,9,Med
10330,Vanessa Ward,3,4,2,9,Med
38064,Amanda Tucker,1,5,1,7,Low
4379,Kathleen Cook,2,4,1,7,Low
17383,Michael Moreno,4,1,5,10,High
1051,Sarah Perez,3,2,4,9,Med
16996,Joseph George,1,4,1,6,Low
19417,Dr. Becky Keller,2,4,1,7,Low
12451,Marcus Powell,1,4,2,7,Low
36348,Daniel Rubio,1,2,4,7,Low
41377,Edward Collins,2,4,1,7,Low
18821,Tina Stuart,5,1,4,10,High
6363,Jacob Monroe,2,3,3,8,Med
46198,Jill Martinez,4,2,4,10,High
43968,Scott Silva,4,3,3,10,High
15784,Karen Martinez,3,3,3,9,Med
45269,Nicole Kirk,2,3,3,8,Med
19339,Gregory Watson,3,3,3,9,Med
49523,William White,5,2,4,11,High
15079,Kristine Garcia,1,5,1,7,Low
22868,Deborah Scott,1,4,1,6,Low
22110,Tanya Torres,2,3,3,8,Med
45889,Corey Bryant,3,4,2,9,Med
7516,Paul Brown,3,2,4,9,Med
38988,David Walker,4,3,3,10,High
28836,Michael Brown,5,1,5,11,High
2067,Allison Hendricks,5,1,5,11,High
21012,Zachary Hansen,3,3,3,9,Med
49006,Karen Vazquez,2,4,1,7,Low
32128,Sarah Perkins,1,4,1,6,Low
37649,Dale Green,5,1,5,11,High
15121,Brian Collins,5,1,5,11,High
40796,Travis Pennington,3,3,3,9,Med
42207,Mark Harper,2,5,1,8,Med
5756,Whitney Bailey,1,4,1,6,Low
2934,Adam Santiago,2,4,2,8,Med
42492,Connie Arias,3,4,2,9,Med
19684,Rick Barnes,4,1,4,9,Med
24177,Joann Carrillo,1,4,2,7,Low
10420,Abigail Martinez,3,1,4,8,Med
35397,Steven Long,1,4,1,6,Low
49509,Molly Hicks,4,1,4,9,Med
9974,Stephanie Smith,1,4,1,6,Low
45766,Christine Smith,4,2,4,10,High
47903,James Jackson,4,1,4,9,Med
819,Colin Jackson,5,1,5,11,High
25541,Seth Gutierrez,3,4,2,9,Med
15708,Katie Adams,5,1,4,10,High
26960,Cynthia Dixon,2,4,2,8,Med
11976,Keith Stout,2,4,2,8,Med
46413,George Brown,2,4,1,7,Low
32999,Raven Weaver,2,4,2,8,Med
23751,Alexander Cruz,5,1,5,11,High
4633,Jennifer Thomas,4,1,4,9,Med
9485,Jennifer Maynard,1,4,2,7,Low
47537,Billy Evans,4,3,3,10,High
1,Nicole Johnson,1,5,1,7,Low
14128,Nichole Scott,5,1,5,11,High
27852,Barbara Lynch,1,5,1,7,Low
1523,Kenneth Gomez,2,4,1,7,Low
26310,Allison Kelley,1,4,2,7,Low
44041,Christopher Wagner,5,2,4,11,High
40887,Brad Sims,1,4,1,6,Low
16778,Valerie Wheeler,2,2,4,8,Med
37075,Lance Johnston,1,5,1,7,Low
8223,Mark Nixon,2,4,1,7,Low
44493,Curtis Lester,3,3,3,9,Med
47224,Amy Leon,3,3,3,9,Med
2884,Brandon Warner,3,4,1,8,Med
25512,Megan Parker,3,3,3,9,Med
36336,Paul Marks,2,4,2,8,Med
44588,Joseph Jones,1,3,3,7,Low
8801,Jeffrey Smith,1,4,1,6,Low
42103,Susan Johnson,2,3,3,8,Med
8296,Amanda Cameron,2,1,4,7,Low
34538,Adrian Reyes,5,1,5,11,High
47621,John Higgins,5,1,5,11,High
27979,John Fuller,2,3,3,8,Med
37997,Patty Francis,3,2,4,9,Med
28328,Donald Singh,3,3,3,9,Med
34092,Christina Cline,4,3,3,10,High
29151,Sarah Miller,3,2,4,9,Med
37202,Jason Bowman,5,2,4,11,High
7470,Jason Ellis,3,4,1,8,Med
16003,Brian Jacobs,2,4,2,8,Med
2656,Nicole Phillips,1,5,1,7,Low
49030,Stephanie Valdez,3,2,4,9,Med
29878,Miranda Smith,4,2,4,10,High
41010,Karen Logan,1,4,2,7,Low
19562,Michael Petty,3,4,1,8,Med
3870,Jessica Morris,5,1,5,11,High
25631,Gregory Smith,5,1,4,10,High
24088,Andrea Perez,5,1,4,10,High
19880,Isabel Jones,2,3,3,8,Med
49279,Peggy Mitchell,1,5,1,7,Low
24058,Heather Howe,2,4,1,7,Low
33586,Debbie Cowan,1,4,1,6,Low
45370,Marc Gonzales,5,2,4,11,High
47716,John Alvarez,5,2,4,11,High
22126,Ruth Perkins,1,5,1,7,Low
11847,Sabrina Davis,4,2,4,10,High
39147,Jeffrey Bowman,4,3,3,10,High
12110,Timothy Ramirez,3,1,4,8,Med
49825,Julian Vasquez Jr.,2,4,1,7,Low
32404,Jessica Gomez,2,4,2,8,Med
33282,Matthew Barrera,1,4,2,7,Low
24751,Kayla Johnson,5,1,5,11,High
9768,Sharon Spencer,2,4,1,7,Low
26955,Jamie Mullins,3,2,4,9,Med
22595,Ashley Logan,2,4,2,8,Med
17304,Jennifer Freeman,4,2,4,10,High
21576,Jared Sanchez,3,2,4,9,Med
24715,Sarah Walker,4,1,4,9,Med
34020,Lauren Roberts,3,3,3,9,Med
35132,Mary Thomas,4,2,4,10,High
21856,John Lewis,1,5,1,7,Low
32200,Matthew Jenkins,5,1,4,10,High
11703,Nicholas Martin,5,1,4,10,High
4718,Nathan Diaz,1,5,1,7,Low
28760,Alicia Edwards,4,3,3,10,High
36000,Joshua Brown,1,5,1,7,Low
36473,Amanda Hernandez,4,3,3,10,High
47127,Andrew Brooks,2,4,2,8,Med
25328,Brian Gutierrez MD,5,1,5,11,High
38364,Molly Lee,2,3,3,8,Med
27564,Kenneth Perez,3,4,2,9,Med
26350,Robert Potter,2,4,2,8,Med
45925,David Wheeler,5,2,4,11,High
26078,Darryl Curtis,3,1,4,8,Med
16861,Susan Yang,3,3,3,9,Med
9775,Alan Jensen,5,1,5,11,High
13073,Megan Blanchard,3,3,3,9,Med
11267,Shane Stone,2,4,2,8,Med
25096,Aaron Smith,1,5,1,7,Low
28892,Kenneth Carlson,4,3,3,10,High
10287,Michael Stafford,2,3,3,8,Med
27881,Kathy Gamble,4,2,4,10,High
10383,Jasmine Roman,5,1,4,10,High
5420,Pamela Johnson,2,4,1,7,Low
47319,Matthew Clark,5,1,5,11,High
6187,Angelica Perez,5,1,5,11,High
14280,Joseph Estrada,2,3,3,8,Med
9736,Diana Andrade,2,2,4,8,Med
9960,Janet Singh,3,3,3,9,Med
7736,Jeanette Powers,4,3,3,10,High
19170,Jose Ruiz,1,5,1,7,Low
11937,Jeremy Young,4,2,4,10,High
45774,Nicole Mitchell,1,4,2,7,Low
24017,Paula Oliver,5,2,4,11,High
42515,Amber Hays,4,1,4,9,Med
17844,Randall Mcmillan,3,4,1,8,Med
2100,Maurice Guzman,2,4,2,8,Med
27410,Mason Brewer,4,3,3,10,High
41363,Evan Morgan,3,4,2,9,Med
6996,Antonio Liu,4,2,4,10,High
14438,Kyle Gomez,3,3,3,9,Med
38039,Megan Burton,3,2,4,9,Med
42000,James Pacheco,5,1,5,11,High
22629,Lance Jones,3,2,4,9,Med
40000,Renee Mcdowell,4,2,4,10,High
44313,Mrs. Maria Reese,5,1,5,11,High
12597,Wesley Lee,5,1,4,10,High
26814,Michael Murray,4,1,5,10,High
20248,Andrew Owens,3,3,3,9,Med
16837,Richard Haney,4,2,4,10,High
36210,Kathryn Shelton,5,1,5,11,High
48863,Emily Jimenez,5,1,5,11,High
19052,Olivia Martin DDS,2,3,3,8,Med
49458,Douglas Mata,3,4,1,8,Med
37016,Steve Lara,3,4,2,9,Med
35567,Kayla Hutchinson,5,1,5,11,High
27023,Amanda Rosales,2,4,2,8,Med
6013,Melissa Henson,3,3,3,9,Med
12051,Daniel Bryant,3,4,2,9,Med
38581,Christopher Marks,1,4,1,6,Low
20009,Laura Lewis,4,2,4,10,High
43501,Lauren Blake,1,5,1,7,Low
24930,Matthew Baker,4,4,2,10,High
1618,Daniel Chavez,2,3,3,8,Med
47242,Kimberly Duarte,2,4,2,8,Med
2882,Brian Brown,2,4,2,8,Med
44658,Lindsey Schultz,3,4,2,9,Med
4860,Lorraine Cobb,4,2,4,10,High
48589,Andrew Ross,3,4,1,8,Med
19353,Lisa Garner,4,2,4,10,High
45967,Justin Harris,1,4,1,6,Low
5425,Norman Andrews,3,3,3,9,Med
1208,Kristen Houston,1,5,1,7,Low
1130,Megan Gonzalez,3,1,4,8,Med
49225,Thomas Watson,4,1,4,9,Med
4897,Robert Elliott,5,2,4,11,High
36453,Amy Davis,5,1,5,11,High
33975,Patricia Brooks,4,3,3,10,High
40644,Amanda Carr,1,5,1,7,Low
16174,Michael Reyes,3,3,3,9,Med
8420,Maurice Roberts,4,3,3,10,High
42180,Nicholas Flores,2,4,2,8,Med
49309,Donna Evans,1,5,1,7,Low
39415,Ashley Andrews,2,2,4,8,Med
24345,Brad Edwards,3,1,4,8,Med
47418,Jared Hernandez,1,5,1,7,Low
22348,Marie Jones,2,2,4,8,Med
12304,Aaron Hull,5,1,4,10,High
11528,Tracey Smith,1,4,1,6,Low
8308,Haley Henderson,1,5,1,7,Low
11724,Anthony Lucas,1,4,2,7,Low
46608,Kimberly Fleming,5,1,5,11,High
48918,Thomas Johnson,1,4,1,6,Low
33497,Stephanie Cohen,1,5,1,7,Low
29139,Deborah Kelly,1,4,1,6,Low
27622,Amy Hendrix,3,4,2,9,Med
38585,Tony Reynolds,3,4,2,9,Med
43034,Johnny Gould,2,4,1,7,Low
20515,Heather Newton,4,3,3,10,High
48780,Mario Howard,4,4,2,10,High
14385,Erica Guerrero,2,4,2,8,Med
8197,Tiffany Mendoza,2,4,2,8,Med
39178,Marc Williams,2,4,2,8,Med
28284,James Kent,4,2,4,10,High
36605,Shelley Howell,1,5,1,7,Low
29300,Barbara Smith,1,5,1,7,Low
22080,Eric Vasquez,4,2,4,10,High
7773,Robert Acosta,3,3,3,9,Med
16731,Albert Lee,5,1,5,11,High
4319,Joel Walker,1,5,1,7,Low
41124,Scott Becker,1,5,1,7,Low
1899,Mark Browning,1,5,1,7,Low
37250,Miranda Horne,5,1,5,11,High
43289,Kelly Vargas,3,3,3,9,Med
29211,Connor Walker,1,5,1,7,Low
28451,Bailey Stout,3,3,3,9,Med
40749,Patricia Shannon,3,4,1,8,Med
47335,Christine Evans,1,4,1,6,Low
49047,Marcia Lewis,1,5,1,7,Low
36181,Nancy Lewis,1,4,1,6,Low
36996,Cody Sharp,4,3,3,10,High
40152,Daniel Hill,2,4,2,8,Med
15944,Ross Levine,1,5,1,7,Low
4638,Kendra Wang,3,4,2,9,Med
10961,Jamie Jones,2,3,3,8,Med
49725,Chelsey Harris,4,4,2,10,High
39871,Kathy Braun,4,1,4,9,Med
23329,Mary Anderson,4,2,4,10,High
22734,Michelle Knox,5,1,5,11,High
36933,Jacob Johnson PhD,4,1,4,9,Med
36997,Brenda Ferguson,3,4,2,9,Med
46623,Amber Wang,3,4,2,9,Med
12580,Michelle Thomas,5,1,4,10,High
20043,Jill Robinson,2,3,3,8,Med
40951,Jeffrey Ramirez,1,5,1,7,Low
27344,Jose Harrison,1,5,1,7,Low
32070,Keith Adams,2,4,2,8,Med
35775,Donna Serrano,3,3,3,9,Med
33943,Jason Parker,5,3,3,11,High
6025,Nicholas Thomas,5,2,4,11,High
29077,George Brown,1,4,2,7,Low
8562,Frederick Vargas,4,4,2,10,High
16333,Abigail Caldwell,2,4,1,7,Low
15524,Chelsea Ramirez,4,4,2,10,High
42886,Rachel Mooney,3,3,3,9,Med
42449,Cory Cruz,4,1,4,9,Med
5401,Blake Morrison,2,1,4,7,Low
31789,Barbara Casey,2,5,1,8,Med
20971,Mr. Mark Castro,4,1,4,9,Med
18005,Sheryl Johnson,3,2,4,9,Med
46747,Brian Carter,2,4,1,7,Low
40003,Jeremiah Parker,2,5,1,8,Med
7187,Bradley Jefferson,1,5,1,7,Low
49214,Chase Hurst MD,5,2,4,11,High
38905,Gabriel Garcia,1,5,1,7,Low
845,Patrick Owens,2,4,1,7,Low
15683,Chelsea Petty,4,2,4,10,High
11710,Sabrina Hogan,5,1,5,11,High
33354,Jennifer Howell,4,3,3,10,High
8136,Erica Washington,2,2,4,8,Med
23344,Brittany Leach,4,1,4,9,Med
34016,Sarah Marquez,4,1,4,9,Med
35623,Earl Booker,2,4,1,7,Low
39044,Helen Smith,5,3,3,11,High
8412,Gregory Jacobson,3,3,3,9,Med
40915,Hannah Spencer,5,1,5,11,High
6299,Mary Clark,1,5,1,7,Low
33381,Robert Lewis,2,4,2,8,Med
40368,Gary Livingston,2,5,1,8,Med
48683,Jessica Aguirre,4,2,4,10,High
40411,Matthew Williams,4,3,3,10,High
5673,Bradley Webb,4,1,5,10,High
19808,John Ramirez,2,4,1,7,Low
32841,Mark Terry,5,1,5,11,High
31532,Jessica Anderson,2,4,2,8,Med
13981,Virginia Johnson,1,4,1,6,Low
35136,Sara Russo,1,5,1,7,Low
27272,Crystal Cook,5,1,4,10,High
18659,Joseph Wood,4,4,2,10,High
17103,Jennifer Schroeder,5,1,5,11,High
7419,Rachel Jackson,5,1,5,11,High
40511,Shawn Flores,4,2,4,10,High
38474,Joshua Bradshaw,1,5,1,7,Low
36434,Karla Lawson,1,4,1,6,Low
28285,Tina Walker,2,3,3,8,Med
25449,Gina Edwards,4,1,4,9,Med
30089,Mary Roberts,3,3,3,9,Med
30541,Christopher Harris,2,3,3,8,Med
47294,Timothy Macias,3,4,2,9,Med
47802,Wanda Martinez,2,3,3,8,Med
25666,Kevin Hubbard,5,2,4,11,High
19141,Jessica Liu,4,3,3,10,High
30649,Wendy Valenzuela,1,4,1,6,Low
8311,Jordan Clay,4,1,4,9,Med
3205,Claudia Oliver,3,4,2,9,Med
39524,Gregory Hill,3,1,5,9,Med
19465,Mr. Christian Fernandez,5,2,4,11,High
26634,Brian Hartman,4,2,4,10,High
48077,Mark Hart,3,2,4,9,Med
20444,William Warner,2,4,1,7,Low
6099,Sabrina Levy,4,3,3,10,High
24362,Tamara Ray,4,3,3,10,High
31418,Chelsey Mosley,3,4,2,9,Med
5851,Katelyn Ford,5,3,3,11,High
3799,Joseph Solomon,4,3,3,10,High
24668,Kathryn Robertson,1,4,1,6,Low
16246,David Ramos,2,4,1,7,Low
35493,Lisa Smith,4,2,4,10,High
35995,Eric Cummings,2,4,2,8,Med
22718,Monica Williamson,4,2,4,10,High
32371,Jessica Miranda,2,4,1,7,Low
21850,Matthew Collins,1,5,1,7,Low
19548,Cynthia Fowler,3,4,2,9,Med
44695,Sharon Smith,3,4,2,9,Med
1499,Caleb Shaffer,1,4,1,6,Low
11672,Samantha Herman,2,4,1,7,Low
42513,Mary Kelly,1,5,1,7,Low
45094,Terry Cox,1,4,2,7,Low
16584,Ashley Smith,1,5,1,7,Low
2056,Michelle Walker,2,4,1,7,Low
43563,Tammy Smith,1,5,1,7,Low
39880,Amber Thomas,3,4,2,9,Med
2728,Jay Meyer,5,1,5,11,High
29272,Lisa Lyons,5,1,5,11,High
24692,David Meyer,4,2,4,10,High
12294,Brenda Kim,2,4,2,8,Med
43917,Sean Aguilar,5,1,5,11,High
38719,Brooke Hopkins,5,1,4,10,High
16896,Kurt Boyd,3,4,2,9,Med
43644,Paul Flores,2,2,4,8,Med
45776,Nicole Leonard,2,3,3,8,Med
40363,Craig Turner,5,1,5,11,High
5296,Tamara Johnson,5,3,3,11,High
4383,Kristin Wise,2,4,1,7,Low
43751,Andrew Harrington,4,2,4,10,High
28258,Patrick Scott,2,4,1,7,Low
13102,James Henderson,5,1,5,11,High
21315,Kimberly Anderson,2,4,2,8,Med
36708,Christopher Adkins,4,1,4,9,Med
7239,Denise Parker,4,2,4,10,High
9874,Sheri Rodriguez,1,5,1,7,Low
36396,Larry Mcfarland,5,1,4,10,High
8176,David Thomas,5,1,5,11,High
36927,Joshua Lynn,3,1,4,8,Med
15418,Patricia Maxwell,5,2,4,11,High
32399,Stephen Camacho,2,4,1,7,Low
21302,Lisa Williams,3,4,2,9,Med
39837,Barry Hayes,2,3,3,8,Med
30443,Sarah Marquez,5,1,5,11,High
26802,Jonathan Olson,2,4,2,8,Med
36334,Allison House,2,4,2,8,Med
14184,Jose Humphrey,5,1,4,10,High
48116,Benjamin Davis,4,3,3,10,High
31704,Ryan Wilson,2,3,3,8,Med
25732,Dean Ortiz,3,4,2,9,Med
32669,Luis Simmons,2,2,4,8,Med
34559,Theresa Sharp,1,4,1,6,Low
48827,Kevin Morgan,4,3,3,10,High
47414,Kevin Reynolds,1,4,1,6,Low
29175,Ann Brown,3,4,2,9,Med
9466,Jennifer Mahoney,5,1,4,10,High
49664,Douglas Medina,1,4,2,7,Low
46945,Daniel Collins,2,4,2,8,Med
18271,Tina Edwards,5,1,5,11,High
49788,Michael Thomas,1,4,2,7,Low
26272,Arthur Carroll,1,4,1,6,Low
41228,Jonathan Lewis,2,4,1,7,Low
40202,Cheryl Olson,4,2,4,10,High
38663,Dustin Brooks,2,4,2,8,Med
27665,Megan Hill,5,1,5,11,High
6196,Karl Stone,1,5,1,7,Low
18794,James Sandoval,2,3,3,8,Med
36127,Samantha Cervantes,4,3,3,10,High
21335,Bethany Lloyd,5,1,5,11,High
19213,Charles Jones,2,4,1,7,Low
30127,Steve Barker,1,5,1,7,Low
44070,Kathleen Chavez,1,4,2,7,Low
16530,Autumn Rodriguez,2,4,2,8,Med
37608,Charlene Jordan,1,5,1,7,Low
31732,Raymond Rhodes,4,3,3,10,High
24132,Joshua Williams,3,3,3,9,Med
6406,Douglas Mcdonald,2,4,2,8,Med
26577,Ryan Paul,5,1,4,10,High
22184,Henry Green,3,3,3,9,Med
7418,Emily Phillips,3,3,3,9,Med
14042,Aaron Gonzalez,3,4,2,9,Med
40996,Jamie Rogers,1,5,1,7,Low
42338,Cynthia Davis,2,4,1,7,Low
13061,Ivan Newton,2,4,2,8,Med
2627,David Oliver,4,3,3,10,High
10550,Sonia Martin,1,4,1,6,Low
5159,Lawrence Christensen,2,4,2,8,Med
35781,Melanie Daniels,1,5,1,7,Low
1736,Jennifer Carter,1,5,1,7,Low
14548,Michael Swanson,2,4,1,7,Low
44264,Brandi Christian,4,4,2,10,High
36421,Joseph Gross,3,2,4,9,Med
2478,Mary Davis,2,2,4,8,Med
7039,Rebecca Mercer,1,5,1,7,Low
33594,Jacob Gray,2,4,2,8,Med
658,Christopher Torres,1,5,1,7,Low
1649,Timothy Diaz,4,3,3,10,High
46806,Anita Williams,3,4,2,9,Med
38757,Mrs. Karina White,2,4,2,8,Med
11945,Brianna Morgan,3,4,2,9,Med
32733,Gina Shepard,2,3,3,8,Med
31414,Randy Powell,1,5,1,7,Low
6318,Abigail Campbell,3,4,2,9,Med
24475,Eric Atkins,1,5,1,7,Low
28256,Grace Lucero,3,3,3,9,Med
33481,Joshua Reeves MD,1,5,1,7,Low
39351,Jonathan Griffin,1,5,1,7,Low
2524,Stacy Smith,2,4,2,8,Med
28132,Julie Hall,1,5,1,7,Low
38264,Robert Sheppard,2,5,1,8,Med
47790,Kyle Wagner,1,5,1,7,Low
28794,Lee Davis,2,5,1,8,Med
44782,Jeffrey Gilbert,1,5,1,7,Low
7273,Johnny Pollard,3,4,1,8,Med
14620,Billy Kerr,2,4,1,7,Low
25970,Haley Price,2,4,1,7,Low
6137,Natalie Jenkins,2,5,1,8,Med
8245,Katrina Richardson,1,4,2,7,Low
14060,Sharon Daugherty,1,5,1,7,Low
38425,David Harmon,2,4,2,8,Med
3576,Aaron Harrell,5,1,5,11,High
19113,Marcus Lyons,5,1,4,10,High
10292,Eric Craig,3,3,3,9,Med
47750,Tiffany Austin,5,1,5,11,High
41719,Crystal House,2,4,2,8,Med
28782,Ashley Bond,5,2,4,11,High
17035,Rachel Atkins,1,4,1,6,Low
20735,Patricia Russell,4,1,4,9,Med
35005,Sonya Andrews PhD,3,2,4,9,Med
43665,Brian Blankenship,4,1,5,10,High
25499,Angela Bates,3,4,2,9,Med
10244,Brittany Robinson,1,5,1,7,Low
33652,Richard Smith,3,3,3,9,Med
32308,Brian Bryant,2,5,1,8,Med
33401,Paul Gardner,3,2,4,9,Med
2024,Joel French,2,5,1,8,Med
4270,Jason Morgan,1,5,1,7,Low
40874,Shelby Mcconnell,1,5,1,7,Low
15428,Stephanie Lewis,1,5,1,7,Low
37282,Justin Gray,3,4,2,9,Med
48405,Gabriela Mullins,2,4,2,8,Med
36120,Cody Waters,1,5,1,7,Low
16538,Sara Burton,1,5,1,7,Low
29209,Daniel Sanchez,1,5,1,7,Low
7167,Dr. Carlos Bennett,1,5,1,7,Low
31626,Catherine Hughes,1,4,1,6,Low
9710,Timothy Anderson,1,5,1,7,Low
20652,Cole Li,1,5,1,7,Low
44610,Jennifer Cruz,4,2,4,10,High
21582,Stephen Becker,5,1,5,11,High
10283,Lori Roberts,5,3,3,11,High
15975,Mark Hill,4,3,3,10,High
16156,Christopher Ortiz,3,4,2,9,Med
13389,Nicole Nelson,4,2,4,10,High
43956,Christian Park,2,3,3,8,Med
42218,Wanda Ingram,3,4,2,9,Med
41078,Terry Vasquez,3,4,2,9,Med
24534,Ashley Wolfe,1,4,2,7,Low
37127,Michael Stevens,3,4,2,9,Med
49166,Kimberly Fuller,3,3,3,9,Med
40211,Kelly Hunt,5,1,5,11,High
23649,Logan Lopez,3,3,3,9,Med
1687,Sharon Bowman,5,1,5,11,High
38745,Taylor Pearson,5,1,5,11,High
49850,Justin Schneider,2,4,2,8,Med
17889,Kevin Brown,3,3,3,9,Med
44384,Jessica Gordon,3,4,1,8,Med
35964,Michelle Henry,2,3,3,8,Med
34802,Jessica Barnes,3,4,2,9,Med
22368,David Adams,2,4,1,7,Low
24263,Stuart Hamilton,5,3,3,11,High
19321,Brittany Wright,5,1,5,11,High
3755,Wanda Hanna,5,1,4,10,High
26184,Bradley Wells,4,1,5,10,High
47428,Cristian Richmond,1,4,1,6,Low
12563,Danielle Alexander,3,4,2,9,Med
45510,Whitney Williams,1,4,1,6,Low
8145,Robert Ferguson,4,3,3,10,High
30546,Phillip Williams,2,3,3,8,Med
41425,Taylor Clark,2,3,3,8,Med
38994,Gregory Martin,5,3,3,11,High
43735,Xavier Ramirez,5,2,4,11,High
20835,William Mendoza,4,1,4,9,Med
332,Leah Curtis,3,4,2,9,Med
41644,Robert Campbell,5,1,5,11,High
39724,John Stephenson,4,3,3,10,High
31705,Derek Johnson,2,4,2,8,Med
34600,Paul Ray,2,4,2,8,Med
6560,Anthony Richardson,1,4,1,6,Low
38407,Maureen Stewart,5,1,5,11,High
10237,Kathryn Jacobs,3,2,4,9,Med
9176,Jonathan Marquez,5,2,4,11,High
13944,Laura Booth,5,1,4,10,High
19063,Mario Saunders,4,3,3,10,High
36521,Maria Bryant,3,3,3,9,Med
31246,William Garrett,4,2,4,10,High
3194,Rebecca Banks,3,4,1,8,Med
4393,Laura Walker,1,5,1,7,Low
17535,Melissa Jenkins,5,1,5,11,High
38824,Daniel Kelly,4,3,3,10,High
42688,Zachary Bond,5,1,5,11,High
44845,Danielle Vega,5,1,5,11,High
38860,Anthony Olsen,5,1,5,11,High
34625,Cynthia Weber,1,5,1,7,Low
41838,Diane Wright,2,3,3,8,Med
14254,Christopher Daniels,5,1,5,11,High
147,Kevin White,2,4,1,7,Low
19327,Nicole Carter,5,1,5,11,High
30506,Randy Gardner MD,4,1,5,10,High
40586,Robert Perez,1,4,1,6,Low
48428,Todd Mcdaniel,4,3,3,10,High
48438,Lori Kennedy,3,4,2,9,Med
14584,Courtney Bell,4,1,5,10,High
48584,Adam Cole,4,1,4,9,Med
119,Deanna Jackson,5,1,4,10,High
21537,Mallory Olsen,1,5,1,7,Low
27053,Cindy Smith,5,2,4,11,High
32924,Zachary Sheppard,5,1,5,11,High
10826,Justin Barker,1,4,1,6,Low
20323,Brent Lopez,1,4,1,6,Low
29784,William Jackson,4,1,4,9,Med
48028,Ashley Fitzpatrick,3,1,4,8,Med
45591,Alexander Wheeler,5,1,5,11,High
10825,Amanda Reyes,3,3,3,9,Med
1930,Andrea Crawford,4,2,4,10,High
45987,Jeffrey Edwards,2,3,3,8,Med
651,Heather Hodges,4,3,3,10,High
7243,Jeffery Ortega,4,3,3,10,High
6083,Ricky Phillips,3,4,2,9,Med
11508,Veronica Nelson,4,2,4,10,High
27358,Sandy Harris,5,1,5,11,High
6109,Crystal Griffin,5,1,4,10,High
45375,Erin Cunningham,3,2,4,9,Med
24351,Alexandra Hatfield,2,4,1,7,Low
5853,Anthony Dominguez,4,3,3,10,High
14596,Julie Robinson,4,3,3,10,High
37491,Aimee Thomas,4,2,4,10,High
15147,Lori Rivera,2,4,2,8,Med
27706,Travis Bailey,3,4,2,9,Med
25786,Juan Navarro,4,3,3,10,High
48901,Denise Robinson,2,3,3,8,Med
4640,Jason Wilson,3,2,4,9,Med
27241,Mark Holt,4,1,5,10,High
48105,Jonathan Watson,2,3,3,8,Med
48011,Ryan Evans,2,4,2,8,Med
30734,Roy Lynch,5,1,5,11,High
14362,Jessica Reyes,4,2,4,10,High
16672,Christopher Edwards,2,4,1,7,Low
7292,Sean Lloyd,4,3,3,10,High
14597,Michelle Garcia,4,4,2,10,High
2830,Heather Patrick,2,3,3,8,Med
5771,Brandon Rivers,5,1,4,10,High
44836,Robert Sanchez,1,5,1,7,Low
45765,Jose Gomez,4,1,5,10,High
8848,Adam Palmer,4,3,3,10,High
24092,Jennifer Allen,2,4,1,7,Low
16244,Victoria Guzman,5,1,5,11,High
28119,Jeffrey Taylor,1,4,1,6,Low
2610,Colleen Ramirez,3,3,3,9,Med
6351,Alexis Johnson,2,4,2,8,Med
44298,Chelsea Acevedo,3,4,2,9,Med
10663,Danny Perkins,2,4,2,8,Med
18017,Richard Hill,5,1,5,11,High
36141,Benjamin Jones,4,2,4,10,High
37665,Paul Pittman,2,4,1,7,Low
2194,Alexander Graham,4,2,4,10,High
4697,Shelby Williams,4,2,4,10,High
11408,Aaron Chapman,3,3,3,9,Med
7156,Kyle Terry,4,2,4,10,High
17481,Tiffany Abbott,5,3,3,11,High
6727,Richard Perez,5,1,4,10,High
10341,James Miller,3,4,2,9,Med
35277,Latoya Rogers,3,1,4,8,Med
29204,Adam Jenkins,4,3,3,10,High
553,Jamie Holt MD,3,4,2,9,Med
17532,Michelle Lawson,1,5,1,7,Low
24120,Jerry Richardson,4,1,4,9,Med
42976,Lauren Larson,5,1,5,11,High
14682,Janice Payne,3,3,3,9,Med
38629,David Austin,5,1,5,11,High
26083,Jasmine Powers,1,5,1,7,Low
36364,Keith Reese,4,1,4,9,Med
30995,Sandra Dudley,5,2,4,11,High
635,Charles Wilson,4,3,3,10,High
24087,Sheila Rodriguez,4,1,5,10,High
43484,Dr. Kathy Shah,5,1,5,11,High
12419,Amber Martin,2,4,2,8,Med
26764,Richard Bell,3,3,3,9,Med
43106,Michael Pace,4,1,4,9,Med
24870,Stephanie Ramirez,2,4,1,7,Low
30696,Charles Torres,4,2,4,10,High
35477,Heather Hernandez,2,4,1,7,Low
