customer_id,customer_name,customer_age,gender,order_count,orders_returned,total_churn,tenure_days,average_total_per_cart,total_qty_purchased,total_spent_historic
9963,Greg Bradford,44,Female,5,3.0,0,1085,378.8,14,14823
27012,Christina Hickman,23,Female,5,4.0,5,946,163.4,17,13850
29768,Marissa Rivas,23,Female,5,1.0,0,983,255.2,16,12937
6831,Mark Stevenson,19,Female,7,2.0,0,673,199.42857142857142,26,16759
21005,Gerald Huff,39,Male,3,0.0,0,296,336.6666666666667,13,11835
13163,Ariana Jones,44,Male,1,0.0,0,0,32,5,3696
20708,Isaac Meza,37,Male,2,1.0,0,460,340,9,6830
45691,Grant Brown,61,Female,5,2.0,5,482,154.8,14,12447
8076,Robert Livingston,29,Female,2,1.0,0,227,237.5,6,1663
14920,Angela Richardson,23,Female,2,0.0,2,213,340,5,3749
26073,Christopher Beasley,26,Female,1,0.0,0,0,411,3,2373
20400,Cheryl Warner,25,Female,1,,0,0,256,3,3147
30859,Melissa Rios,57,Male,2,0.0,2,379,300,10,1791
18233,Kimberly Fowler,20,Female,3,3.0,3,190,281,12,3102
517,Joshua Madden,69,Male,2,1.0,0,407,333.5,7,2680
3682,Charles Green,33,Female,1,,0,0,183,2,2264
20804,John Young,60,Female,2,0.0,0,621,41,8,7582
36908,Michael Flowers III,23,Male,2,0.0,0,570,229.5,5,1597
23655,Julie Wilson,18,Female,1,0.0,0,0,334,2,5046
48415,Edward Farrell,59,Female,1,1.0,1,0,317,4,568
15411,Jon Ross,20,Female,1,1.0,0,0,181,1,4225
24839,Tamara Anderson,42,Female,5,1.0,0,1105,283.2,13,14723
35992,Luis Boyd,52,Male,11,4.0,0,1209,309.1818181818182,37,36539
36110,Carlos George DVM,33,Female,7,4.0,7,1249,251.71428571428572,17,21414
29949,Kenneth Mcdonald,43,Female,4,1.0,0,560,287.25,8,16640
4353,Jared Patel,47,Female,6,3.0,0,958,176.83333333333334,20,17974
26204,Tara Jones,45,Male,10,3.0,0,1169,193.1,25,28004
15111,Elizabeth Guerra,24,Male,8,3.0,8,1047,194,28,22326
17979,Vanessa Mcdonald,25,Female,6,5.0,6,817,265,17,14991
12921,Glenn Wilson,61,Male,8,4.0,8,1218,282.375,20,18455
44550,Jillian Mann,52,Male,3,1.0,3,760,236.33333333333334,13,10232
47905,Lydia Andrade,38,Female,8,1.0,8,787,247.125,29,24006
33836,Kathy Harris,66,Male,7,2.0,7,919,322.85714285714283,21,19388
17592,Jessica Ross,30,Female,8,1.0,0,959,212.125,27,20727
19229,Joel Roberson,59,Female,3,1.0,0,1075,270.6666666666667,7,9903
22534,Megan Powell,34,Male,7,1.0,0,1030,331.7142857142857,23,18442
47093,Gary Navarro,51,Female,8,4.0,0,1300,201,22,20251
27898,Timothy Thompson,44,Male,8,3.0,0,1060,260.5,25,17390
6003,Patricia Foster,56,Male,5,2.0,5,453,279.2,18,7669
46895,Adam Burnett,35,Male,6,2.0,0,781,238.16666666666666,21,18878
46715,Sydney Kramer,18,Male,6,4.0,0,951,186.16666666666666,17,20887
12269,Kenneth Diaz,62,Male,5,1.0,0,1295,231.4,14,15737
24375,Nicholas Turner,32,Female,6,1.0,6,1077,204.33333333333334,15,22131
42728,Morgan Weaver,43,Male,2,1.0,0,1063,306,6,6188
2709,Omar Powell,64,Male,10,3.0,0,1026,350.4,25,33803
11025,Brenda Willis,46,Female,7,3.0,0,707,266.85714285714283,26,26104
27940,Brandy Valdez,61,Female,8,4.0,8,832,293.75,22,29239
29472,Gary Hunter,64,Male,5,2.0,0,540,348,17,10088
32705,Amy Coleman,56,Male,8,4.0,0,944,295.625,24,21757
17968,Tina Herrera,60,Male,9,5.0,0,1226,244,23,26664
2654,Jennifer Smith,60,Female,5,3.0,0,1301,259.8,16,6497
49226,Cheryl Aguilar,63,Female,3,1.0,0,368,402,6,5454
35274,Joan Dunn,59,Male,5,1.0,5,475,101.6,18,10540
41661,Tyler Perkins,58,Female,3,2.0,0,668,348,10,7477
30959,Charles Weiss,38,Male,3,1.0,0,760,283,8,7971
48053,Donna Foster,46,Male,2,2.0,0,645,281,8,6232
31449,Kyle Aguilar,46,Female,3,2.0,0,450,204.66666666666666,9,9570
1833,Anthony Alexander,65,Female,4,0.0,0,780,239.5,14,12075
5534,Alexander Gomez,21,Male,1,0.0,1,0,102,4,2778
38861,Jennifer Mejia,30,Female,2,0.0,0,483,160.5,6,6378
28493,Karen Garcia,62,Male,2,2.0,0,924,363,9,7978
41653,Paul Miranda,70,Female,1,0.0,0,0,389,1,631
856,Matthew James,33,Female,1,1.0,1,0,39,3,4044
48608,Robert Valencia,48,Male,1,,0,0,204,4,2679
28690,Rebecca Marks,62,Female,1,,1,0,342,2,3276
49972,Nicholas Dudley,39,Female,4,1.0,0,778,173,10,10505
47200,Nicole Lopez,23,Female,6,1.0,0,968,298.3333333333333,21,14985
13865,Aaron Kelley,28,Male,2,1.0,0,221,342,5,8324
29945,Anita Fowler,41,Female,6,1.0,0,984,290.3333333333333,13,12397
46189,Cody Green,22,Male,4,1.0,0,436,301.75,14,7742
12109,Dana Bell,24,Female,4,2.0,0,920,217,13,14583
45441,Randall Gregory,35,Female,5,1.0,0,683,300,18,13098
3257,Ethan Moore,54,Male,8,2.0,0,1091,279.125,27,22918
30038,Amanda Gill,46,Female,9,7.0,0,1343,313.77777777777777,30,22153
5660,Michael Riley,43,Male,6,4.0,0,1079,240.16666666666666,23,15857
26532,Lori Mcguire,39,Female,7,5.0,0,1055,216.57142857142858,18,18235
30522,Mark Dennis,21,Male,9,5.0,0,1120,258.22222222222223,28,17709
36111,Hannah Morales,60,Male,8,2.0,0,753,198.125,32,21454
20237,Tammy Green,64,Male,9,4.0,0,1288,284.22222222222223,31,20525
5312,Juan Anderson,66,Female,6,4.0,0,1084,261.8333333333333,17,23346
2438,Rebecca Mills,54,Male,6,0.0,0,966,247.16666666666666,21,11740
41535,Jose Higgins,35,Female,1,1.0,0,0,19,1,3028
19782,Valerie Davis,26,Male,6,4.0,0,1102,255.16666666666666,13,14553
23202,Jonathon Sanchez,69,Female,4,2.0,4,297,259.75,9,16405
9634,Laura Berry,22,Male,4,2.0,0,738,261,8,10427
15040,Mrs. Melissa Smith,38,Male,3,0.0,0,642,191.66666666666666,11,7083
36221,Jesus Wood,23,Male,7,3.0,0,952,199.71428571428572,29,10030
17905,Stephanie Allison,58,Female,7,4.0,0,1299,270.2857142857143,21,24040
33602,Jacqueline Rodriguez,69,Male,5,0.0,0,1101,216.6,12,14589
43331,Melissa Smith,59,Female,2,0.0,0,588,329.5,9,6168
6216,Nicholas Johnson,59,Female,9,5.0,0,1170,246.77777777777777,28,29953
19847,Emily Johnson,32,Male,3,2.0,0,953,296,8,10212
17002,Charles Ellis,66,Male,4,1.0,0,637,336.25,10,18746
34338,Jenna Wallace,60,Male,4,2.0,0,505,133,12,11934
35484,Daniel Miller,70,Female,6,1.0,6,1154,308.3333333333333,21,14735
29547,Angelica Weaver,24,Male,4,1.0,0,730,129.25,11,12657
30275,Debra Evans,51,Female,3,0.0,0,848,196.66666666666666,13,9781
34787,Christopher Mahoney,49,Male,6,1.0,6,1147,253.5,20,16541
41931,Christina Hall,32,Female,7,1.0,0,634,192,25,16670
10816,Amanda Gutierrez,34,Female,4,3.0,0,1283,211,8,10106
31168,Stephanie Baker,34,Female,10,2.0,0,1073,223.6,31,30384
34078,Candice Douglas,26,Female,8,2.0,0,1118,241,24,18250
6079,Janet Blair,48,Female,7,3.0,0,1051,225,18,24478
7288,Richard Leonard,51,Female,3,0.0,0,605,214,6,5956
24736,William Larson,61,Male,7,4.0,0,1168,302.7142857142857,17,23979
28178,Jonathan Humphrey,26,Female,5,1.0,5,1038,140.8,19,15392
26564,Stephen Wade,41,Female,6,1.0,0,1154,214.33333333333334,21,21810
18759,Sherri Sanchez,40,Male,3,1.0,3,657,312.3333333333333,10,7758
2112,Eric Walton,27,Female,1,0.0,1,0,155,2,2813
38523,Isaac Washington,20,Female,2,0.0,2,301,238,6,8309
35620,Sharon Johnson,23,Female,7,2.0,0,952,366,22,24130
36662,Mary Clayton,66,Male,6,4.0,0,947,221.66666666666666,20,21857
20866,Michael Cruz,69,Female,6,5.0,6,1045,228.5,20,17185
38021,Tony Chen,55,Female,6,2.0,6,1048,254,19,20047
5096,Allen Long,48,Female,7,2.0,0,1253,160,21,23628
681,Dr. Kenneth Shields,52,Female,7,4.0,7,1293,211.14285714285714,26,27789
10482,Cindy Jackson,51,Male,5,3.0,0,1244,198,18,13220
18438,Joseph Johnson,64,Male,5,1.0,0,793,308,20,13990
39420,Stacy Mcintyre,41,Male,5,2.0,0,888,277.2,9,12326
36949,Anthony Ross,42,Female,13,6.0,0,1175,224.15384615384616,41,38569
39850,Mark Olson,34,Male,4,0.0,0,1108,293,12,9255
17051,Tammy Williams,62,Male,4,0.0,0,861,321.75,17,9886
12618,Teresa Harris,66,Male,4,0.0,4,881,245.75,13,11034
8912,Timothy Freeman MD,57,Female,3,1.0,0,607,339.6666666666667,9,9002
11194,Henry Mason,47,Male,3,1.0,0,798,386.6666666666667,4,6619
30906,Sabrina Welch,70,Male,5,3.0,0,400,232,17,21069
43863,Michael Roberts,26,Male,7,4.0,0,967,269,20,17558
33097,Valerie Taylor,50,Male,4,1.0,0,818,188.75,10,11353
19271,Kevin Turner,70,Female,4,0.0,0,514,302.5,9,11785
16906,Mr. Evan Washington,20,Female,6,3.0,0,979,303.6666666666667,19,16022
6250,John Jones,38,Male,5,1.0,5,1155,229.4,13,10407
41933,David Lucas,30,Female,4,0.0,4,639,152.5,11,9220
19098,Jamie Lee,19,Male,3,1.0,0,275,197.66666666666666,8,4373
43116,Charles Chapman,33,Male,2,1.0,0,984,224.5,9,5627
17667,Jacob Sandoval,62,Male,5,3.0,0,979,189.2,13,14403
24624,Justin Solis,69,Female,4,0.0,0,1163,302.5,17,10044
43715,Kenneth Jones,42,Male,5,1.0,0,1195,344.2,16,18269
22296,Victoria Lam,27,Male,2,0.0,2,912,183.5,5,5591
17115,Garrett Hamilton,48,Male,5,2.0,0,1103,238,13,8391
9028,Michelle Washington,70,Male,5,1.0,5,962,287.8,15,14326
13503,Allen White,62,Male,4,2.0,4,1003,289,11,8485
29791,Jessica Miranda,46,Female,8,4.0,0,826,179,20,17548
24204,Cameron Lin,18,Male,3,1.0,3,940,87,5,8714
32329,Ronald Curtis,21,Female,5,2.0,5,1176,345.8,12,10851
13643,Anthony Neal,65,Male,3,1.0,0,276,271,9,8125
3632,Lori Jackson,63,Male,3,1.0,0,295,148,11,6910
18474,Julie Gray,36,Male,2,1.0,0,0,205,6,3276
4097,Jacqueline Archer,36,Male,3,1.0,0,1029,160.66666666666666,9,10129
12694,Lisa Foster,61,Female,2,1.0,0,445,211,6,7812
27799,William Williams,26,Male,4,2.0,0,1259,263,16,15487
1403,Derrick Bishop,19,Male,1,,1,0,328,2,2922
41374,Nathaniel Patrick,67,Male,2,1.0,2,127,329,4,3818
19853,Catherine Huynh,40,Male,3,1.0,0,960,221,12,9723
25634,Scott Robbins,62,Male,2,1.0,0,560,246.5,5,7781
2517,Ms. Lisa Harris,57,Male,1,,0,0,353,1,3168
18245,Alexander Bentley,68,Male,3,2.0,0,972,237.33333333333334,5,6677
30601,Leslie Cox,30,Female,1,1.0,0,0,42,5,3645
35420,Sherri Perez,21,Female,2,1.0,2,479,444,8,3899
6583,Natasha Hernandez,40,Female,4,1.0,4,912,244.5,13,17485
27487,Julie Franklin,55,Female,1,0.0,0,0,79,3,1754
6868,Robin Chaney,29,Female,7,3.0,0,1085,247.85714285714286,17,18738
38550,Matthew Lewis,20,Female,6,1.0,0,1028,279.8333333333333,17,18076
24935,Brittney Leon,41,Male,8,2.0,8,1201,156.125,26,31422
47438,Travis Lane,42,Male,5,4.0,0,1119,286.6,13,14720
18221,Alexander Grant,62,Male,6,2.0,0,1205,291.1666666666667,9,19674
29838,Andrea Cook,40,Male,6,4.0,0,1059,296,16,18670
48221,Heather Gomez,26,Female,4,1.0,0,1061,191.5,16,11643
8093,Jessica Riley,70,Female,4,2.0,0,325,149,14,14781
27970,David Anderson,19,Female,9,3.0,0,834,187,27,25998
426,Mary Ross,63,Female,5,1.0,5,287,269.8,18,5314
11960,Donald Taylor,34,Male,6,4.0,6,846,281,16,17644
44724,Dawn Steele,21,Male,7,1.0,0,850,170,23,20095
43271,Jennifer Patterson,49,Female,6,4.0,0,903,256.3333333333333,10,20709
11520,Karen Robertson,42,Male,5,2.0,0,903,202.4,16,14838
28894,Phillip Myers,18,Female,7,5.0,0,1175,303,23,20638
26741,Lauren Nash,23,Female,11,7.0,0,1224,281.27272727272725,32,23140
30309,Alexandra Conner,18,Female,9,4.0,0,1065,287,25,25958
28421,Stephen Dominguez,20,Female,5,3.0,0,808,242.2,16,17781
17358,Destiny Rice,20,Female,8,3.0,0,790,231.75,24,20179
29717,Tony Ramos,40,Male,8,5.0,8,1267,256,22,23965
37672,Christine Wood MD,62,Female,8,3.0,0,1144,252.875,28,20882
5737,Barbara Maxwell,53,Female,7,3.0,0,965,223.42857142857142,25,18632
16247,Eric Delgado,30,Female,7,2.0,0,1054,216.57142857142858,18,22456
17127,Steven Howard,21,Female,8,5.0,0,921,291.5,22,20274
1882,Nathan Stevens,22,Female,10,4.0,10,1037,287.9,32,25375
30423,Miguel Davis,36,Male,3,1.0,0,548,138.33333333333334,7,9019
29714,Juan King,20,Male,9,3.0,9,1291,225.44444444444446,25,27766
5983,Keith Parrish,57,Female,8,4.0,0,1207,251.875,26,23018
49498,Crystal Jackson,52,Female,4,3.0,0,949,167.5,18,18608
33071,Michael Thompson,23,Male,6,2.0,0,368,280.1666666666667,19,18389
33241,Cody Davis,31,Male,5,2.0,0,293,182.4,18,12377
20722,Laura Patterson,39,Male,2,2.0,0,407,281.5,6,1023
17944,Javier Evans,20,Female,5,2.0,5,1098,208.8,16,10969
1037,Kristen Jimenez,62,Male,3,0.0,0,549,288.6666666666667,6,11701
6892,Denise Schmidt,27,Male,7,3.0,0,687,237.14285714285714,21,21872
48629,Kimberly Alexander,43,Male,6,3.0,0,1256,284.1666666666667,17,13522
14057,Derrick Deleon,31,Female,6,3.0,0,1050,163.33333333333334,17,18996
42959,James Rodriguez,64,Male,6,1.0,0,1164,244.5,14,19560
29778,Gabriel Riggs,41,Male,8,2.0,0,1037,232.5,25,20111
34083,Maureen Alexander,25,Male,4,1.0,0,523,227.25,10,13358
22972,Tina Wright,41,Female,9,3.0,0,1290,285.6666666666667,29,22685
16863,Michael Hall,51,Female,4,0.0,0,759,168.5,11,9348
16849,Kristine Jenkins,42,Female,5,2.0,0,757,249.2,13,14602
28151,Albert Arnold,24,Male,6,3.0,0,1004,122.16666666666667,18,11893
22505,Michael Smith,23,Female,2,0.0,0,703,222.5,6,5433
4303,Valerie Phelps,26,Female,6,3.0,6,682,266.1666666666667,12,15995
48903,Joseph Grant,31,Male,4,1.0,0,1231,337.75,10,11115
17548,Joshua Roman,50,Male,4,2.0,0,623,374.25,13,13357
25274,Dr. Krystal Patton,52,Female,10,5.0,0,757,249.7,25,34640
40357,Daniel Cherry,66,Female,5,3.0,5,1148,260.4,14,15341
47235,Valerie Smith,60,Male,5,4.0,0,1108,236,21,11409
31517,Melinda Andersen,22,Female,4,1.0,0,906,279.5,15,8063
37641,James Davis,38,Female,6,3.0,6,978,230.83333333333334,19,12966
4122,Zachary Whitaker,49,Female,5,3.0,5,1057,211.4,15,17676
42905,Brian Sandoval,44,Female,7,1.0,0,1275,278.14285714285717,24,22600
13271,Jessica Cunningham DDS,62,Male,7,1.0,0,956,342.14285714285717,23,20082
43377,Brian Robinson,38,Male,10,1.0,0,1138,226.6,34,24749
9070,Daniel Johnson,27,Female,4,1.0,4,817,349.25,10,11388
10407,Jesse Mueller,50,Male,8,2.0,0,511,265.75,15,19570
5462,Amanda Buchanan,67,Male,9,5.0,0,1240,275.1111111111111,24,21180
18585,Jesse Park,36,Male,9,4.0,0,1248,317.55555555555554,25,20236
30067,Kevin Miller,43,Female,3,1.0,0,576,183,8,5473
39811,Valerie Bird,57,Male,3,2.0,0,513,159.66666666666666,8,4475
2538,Miss Sophia Hoffman,30,Male,11,3.0,11,1044,276.1818181818182,36,20385
17622,Jason Park,60,Female,4,2.0,0,950,330.75,12,9392
22764,Kenneth Ramos,37,Male,5,3.0,0,979,315.8,12,17685
37914,Michael Weaver,48,Male,8,1.0,8,571,333.625,27,18294
6386,Dana Williams,40,Female,4,1.0,0,912,260,11,6092
29475,Melissa Nguyen,38,Female,4,1.0,4,296,229.5,13,9034
43560,David Braun,40,Female,2,1.0,2,560,224.5,5,4656
7406,Melissa Haney,49,Male,7,0.0,0,1258,197.28571428571428,21,9738
26437,Luke Davila,59,Female,3,2.0,0,681,260,4,4644
5810,Michael Gonzalez,34,Female,2,0.0,0,935,266.5,5,5570
25965,Lisa Rhodes,29,Female,6,3.0,0,782,177.5,20,17101
12474,Christopher Lewis,28,Male,10,8.0,0,1144,251.6,34,30481
4610,Benjamin Rodriguez,42,Male,4,2.0,0,540,340,10,12562
38947,Mary Orozco,30,Female,6,3.0,0,467,210,23,17439
31951,Chad Huber,69,Female,7,4.0,0,804,327.85714285714283,23,18037
43815,Tracey Tran,52,Male,2,1.0,0,424,239.5,4,7445
13210,Jennifer Jones,63,Male,8,3.0,8,764,167,25,17927
37243,Kathryn Johnson,39,Male,4,0.0,0,782,98,11,8958
18830,Kellie Wilson,26,Female,1,0.0,0,0,68,4,2893
21101,Casey Williams,41,Female,3,2.0,3,461,417.6666666666667,4,9083
9782,Sarah Ellison,26,Female,6,1.0,0,665,290.8333333333333,26,13436
6675,Christina Webb PhD,62,Male,2,1.0,0,78,183.5,8,3889
8441,Zachary Burton,27,Female,6,5.0,0,992,141.83333333333334,12,17569
34637,Kristen Barnes,50,Female,5,3.0,0,878,248.2,16,15319
25208,Emily Johnston,54,Male,4,0.0,4,1207,128.75,8,13347
38356,Sara Lewis,59,Male,2,0.0,2,200,105,7,8636
677,Jamie Hall,55,Male,8,3.0,8,1171,201.5,20,25693
24700,Michael Dennis,34,Female,5,0.0,0,1242,297,16,14633
26194,Michael Hill,49,Male,6,0.0,6,670,183.33333333333334,16,6596
31363,Diana Chung,23,Male,7,1.0,0,1084,212.57142857142858,26,17821
5685,Nicholas Wilson,56,Female,5,5.0,5,1199,270.4,15,10794
35679,Paul Morris,39,Male,12,8.0,0,1245,210.83333333333334,36,31849
6688,Scott Foster,39,Female,5,2.0,0,863,275.4,20,9649
33402,Cheryl Collier,20,Female,6,2.0,6,1078,294.8333333333333,13,16739
9371,Vanessa Humphrey,55,Male,3,0.0,0,433,265,8,6274
11180,David Lee,61,Female,5,1.0,0,759,313.4,15,13142
40954,Alexandria Fuller,45,Female,3,0.0,0,276,371.6666666666667,14,12357
5780,Andre Thompson,24,Female,4,2.0,0,1130,168.5,11,9484
13639,Sara Walton,54,Female,7,3.0,0,1202,276.2857142857143,22,17278
36505,Kristy Anderson,39,Male,5,1.0,0,626,210.2,14,12592
35734,Jennifer Campos,23,Female,8,5.0,0,1085,252.25,23,27587
26626,Richard Carr,18,Male,4,1.0,0,315,153.5,12,8200
12177,Margaret Mcdonald,63,Female,13,6.0,0,1043,271.6923076923077,44,36670
21581,Jonathon Stephenson,65,Female,4,1.0,0,894,155.5,12,9252
14517,Jennifer Fernandez,29,Male,7,2.0,0,897,292.2857142857143,21,19741
31887,Laura Ramirez,52,Male,5,4.0,0,636,437.6,16,16742
34489,Amy Martin,26,Male,5,1.0,5,640,222.6,21,10028
47751,Matthew Brown,27,Male,2,0.0,0,644,454.5,6,619
45424,Mark Scott,40,Male,7,4.0,0,801,222.28571428571428,20,21850
33675,William Hanson,36,Female,5,3.0,0,653,388.2,13,23339
16777,Bradley Richards,53,Female,7,4.0,0,1202,197.42857142857142,27,20510
41889,Angela Willis,47,Female,3,3.0,0,579,366,14,6907
34350,Jennifer Schneider,32,Female,7,5.0,7,1246,236.57142857142858,24,24494
18476,Paul Martinez,40,Female,7,3.0,7,823,354,20,17262
16800,Matthew Miller,42,Female,5,1.0,0,1142,171.8,13,13895
24632,Andrew Collins,62,Male,4,2.0,0,983,164.5,12,13096
17123,Nicholas Duke,30,Female,3,0.0,0,378,198,7,7195
30073,Joe Weaver,28,Male,5,0.0,0,1318,178.4,15,15864
9976,Nancy Kelly,26,Male,7,0.0,0,980,188.28571428571428,21,18117
28682,Karla Terry,60,Male,6,1.0,0,840,249.83333333333334,20,17346
24479,Michelle Hawkins,70,Male,6,3.0,0,1106,333.8333333333333,19,21582
39633,Olivia Faulkner,65,Female,5,2.0,0,1118,207.4,12,17610
61,William Strong,60,Male,6,3.0,0,855,233.66666666666666,19,15414
8252,Melissa Blackwell,27,Female,5,2.0,5,668,340.4,19,11281
15153,Steven Spencer,52,Female,3,2.0,0,810,203,9,10381
8037,Scott Simmons,30,Female,6,3.0,0,1079,251.5,14,11261
29739,Holly Martin,57,Male,2,0.0,0,66,435,7,5675
76,John Carrillo Jr.,49,Female,4,1.0,0,1022,195.5,12,5934
20240,Daniel Owens,34,Male,10,5.0,10,1263,282.4,32,31762
40108,Dustin Crawford,69,Female,5,1.0,0,1074,170.2,14,12037
23098,Brandi Newman,40,Male,3,2.0,0,540,62,15,7536
17226,Larry Williams,61,Male,7,4.0,0,1117,274.2857142857143,24,14793
14633,Jill Hoffman,67,Male,5,1.0,0,452,251.2,14,18857
19540,Leslie Cruz,59,Female,6,4.0,0,1193,177.66666666666666,15,11085
22941,Mark Hoover,53,Female,8,3.0,0,1248,318.75,29,16252
31825,Brittany Cunningham,50,Male,5,0.0,0,894,343.4,18,13884
8624,Nathan Cameron,34,Female,6,5.0,6,1029,237.5,21,19832
47254,Bryan Pace,54,Male,7,3.0,0,1010,229.14285714285714,19,14756
27667,Angela Wilkerson,32,Male,3,3.0,3,382,364,9,7849
40761,John Brooks,58,Male,5,4.0,0,915,226.8,20,13847
36168,Craig Garcia,56,Male,6,1.0,0,856,226.83333333333334,17,20486
9704,Martin Harris,56,Female,6,0.0,0,892,365.1666666666667,17,18694
48165,Aaron Lee,34,Male,11,5.0,0,1013,329.1818181818182,27,25049
35478,John Castillo,70,Female,7,1.0,0,1306,190.57142857142858,26,16857
19868,Erin King,49,Female,4,2.0,0,1043,186.5,8,18188
7811,Kathryn Fletcher,21,Female,7,4.0,0,830,228.14285714285714,21,11995
19362,Amber Wilkerson,19,Female,4,2.0,4,742,163.5,14,11509
29002,Jessica Adams,47,Male,4,0.0,0,989,135.25,11,11547
21907,William Mitchell,31,Female,3,1.0,0,879,231,5,7016
20026,Isaac Trujillo,47,Female,2,1.0,0,187,54,9,7639
15482,Darlene Carson,21,Male,4,2.0,4,1188,136.75,15,7411
39280,William Long DDS,47,Male,6,3.0,0,910,227.66666666666666,17,12283
4321,Michael Everett,59,Male,6,1.0,0,1039,185.16666666666666,11,11945
3549,Patricia Paul,37,Female,7,1.0,0,757,285.7142857142857,23,15081
23862,Roy Vega,68,Female,3,3.0,0,649,110.66666666666667,9,10704
47910,John Golden,48,Female,5,0.0,0,485,307.2,13,8565
42547,Kevin Crosby,58,Male,7,3.0,0,1279,235.85714285714286,13,17408
11609,Julie Murphy,40,Male,5,1.0,0,840,241.8,12,15408
25543,Alyssa Meyer,59,Female,2,1.0,0,70,162,5,3533
40416,Danielle Miller,66,Female,5,2.0,0,1095,275.6,18,16541
43535,Linda Simmons,67,Female,5,5.0,0,1168,259.8,11,20585
19713,Tiffany Goodwin,61,Male,5,1.0,0,1099,378.2,17,11242
28671,Rick Blackburn,43,Female,3,2.0,0,288,285.3333333333333,10,8284
1615,Patrick Meza,24,Female,5,1.0,0,729,199.6,12,20234
45485,Benjamin Haas,69,Male,7,3.0,0,1281,240.57142857142858,18,18003
4401,Andrea Paul,28,Male,9,0.0,0,1117,151.44444444444446,28,24757
24265,Shelia Sutton,66,Female,7,4.0,0,1017,233.42857142857142,19,18474
49549,Brian Gray,46,Female,4,0.0,0,976,180.75,13,7924
28651,Heather Jimenez,70,Female,6,1.0,0,678,337,20,17597
20231,Derrick Jones,45,Female,7,3.0,0,1068,336.7142857142857,26,18526
488,Jasmin Greer,36,Male,7,1.0,7,1031,312.7142857142857,23,21330
32624,Amanda Brown,35,Male,7,3.0,0,1264,296.57142857142856,26,24000
48258,Jeffrey Young,30,Female,3,,0,383,249.66666666666666,8,13280
8317,Brenda Sheppard,39,Female,4,0.0,0,385,199.75,16,9487
40237,Christopher Melton,19,Female,9,5.0,0,1109,324.77777777777777,28,19549
31556,Justin Hansen,61,Female,5,3.0,0,656,278.6,9,13391
25204,Jessica Calderon,37,Female,5,4.0,0,439,249.4,13,11783
22803,Brett Walker,32,Female,3,1.0,3,520,217.66666666666666,14,2967
21540,Steven Fernandez,66,Female,5,0.0,5,1058,141.8,12,17867
18100,Amber Phillips,20,Female,4,0.0,0,668,275.5,14,8423
29201,Travis Jordan,41,Female,1,,0,0,446,5,1081
1483,Nathan Long,26,Male,8,3.0,0,850,151.125,28,21812
47578,Taylor Jones,26,Female,4,2.0,0,556,195.5,14,10739
43854,Jonathan Ramirez,69,Female,8,1.0,0,1039,178.75,24,24623
4674,Stephanie Young,57,Male,5,1.0,0,848,287.8,14,15460
23656,Hannah Wade,29,Male,6,1.0,0,1097,223.33333333333334,13,10344
23653,Laura Shaffer,69,Female,11,5.0,0,975,307.27272727272725,31,29973
38214,Sandra Matthews,61,Male,1,0.0,1,0,324,2,1949
25389,Lance Riley,53,Male,9,2.0,0,1066,212.44444444444446,25,30588
47712,Paul Richardson MD,26,Male,6,4.0,0,438,152.83333333333334,21,14427
12868,Frank Sherman,22,Female,6,2.0,6,528,242.33333333333334,24,18851
15195,Rebecca Case,68,Female,6,2.0,0,1038,206.5,18,11785
21847,Keith Ross,25,Female,6,1.0,6,1303,252.66666666666666,16,14677
32756,Timothy Rodgers,52,Male,8,1.0,0,1111,262.5,18,29445
40044,Amanda Archer,43,Male,6,2.0,6,941,313.6666666666667,15,13940
5738,Brad Howe,20,Female,6,3.0,0,803,255.83333333333334,15,18128
38140,Dwayne Peterson,26,Female,10,5.0,0,1280,279.8,25,27339
27948,Taylor Wilson,50,Female,5,2.0,0,334,291.8,17,14486
45149,Carla Clarke,48,Male,5,0.0,5,901,261.4,13,15732
23079,Matthew Wilson,27,Male,3,2.0,0,134,255.33333333333334,11,10912
8305,Scott Cannon,69,Male,4,2.0,0,740,244.25,10,11939
42773,Megan Dunn,45,Female,1,,0,0,277,5,1519
2317,Scott Mcfarland,61,Female,10,4.0,0,1029,266.9,25,28744
15308,Brian Sharp,31,Male,4,2.0,0,206,247.5,10,13393
46502,Michael Coleman,65,Female,6,4.0,6,873,219.83333333333334,20,13692
44965,Brenda Mendoza,34,Female,4,2.0,0,590,311,13,13628
4199,Michelle Horn,39,Female,3,1.0,0,809,310.6666666666667,10,9958
47114,Sara Kelly,54,Male,4,1.0,4,550,321,18,10276
32210,Emma Dean,33,Male,8,2.0,0,1077,199.75,31,21513
39446,Calvin Davis,41,Female,4,2.0,0,569,335,14,5886
26511,Chelsea Oneill,43,Male,3,1.0,0,454,88.33333333333333,11,10550
49761,Victor Brown,23,Female,5,1.0,0,795,170.6,15,9419
46404,Albert Melendez,39,Male,5,2.0,0,518,305.4,19,11600
9509,John Stewart,22,Male,5,2.0,0,823,291.2,18,17381
443,Cody Barajas,49,Female,8,1.0,8,990,268,30,26062
46682,Joel Walker,65,Male,4,2.0,4,741,355.25,12,12430
31968,Sarah Mueller,64,Female,8,4.0,8,894,181.375,24,21329
26217,Ryan Castillo,57,Male,9,4.0,9,1023,260.77777777777777,32,25235
48715,Kendra Lambert,49,Male,2,1.0,0,367,122.5,9,4651
46989,John Blair,27,Female,5,4.0,0,476,250.2,15,15543
