customer_id,customer_name,customer_age,gender,order_count,orders_returned,total_churn,tenure_days,average_total_per_cart,total_qty_purchased,total_spent_historic,payment_creditcard,payment_debit,payment_crypto,payment_paypal,payment_cash,cat_electronics,cat_home,cat_clothing,cat_books
35361,Heather Gonzalez,64,Female,10,6.0,0,1283,249.7,31,32711,4,0,1,4,1,2,4,2,2
6227,Christine Golden,57,Female,4,3.0,4,734,159,13,12583,2,0,1,1,0,0,2,1,1
17518,Courtney Rich,39,Female,8,4.0,0,792,228.375,20,24492,5,0,0,3,0,2,1,4,1
45746,Christian Garcia,42,Female,5,3.0,0,1281,244.2,14,16005,0,0,0,3,2,1,1,1,2
3129,Thomas Scott,26,Male,5,3.0,0,1247,181.6,15,4805,2,0,0,2,1,0,2,1,2
22100,Kathy Giles,54,Male,6,1.0,0,1202,326.6666666666667,19,8795,2,0,1,3,0,0,0,0,6
25223,Bridget Hardy,52,Female,5,4.0,0,1276,203,20,11185,4,0,1,0,0,0,3,1,1
41556,Keith Miller,23,Female,8,5.0,0,925,312.625,26,18234,5,0,0,3,0,2,3,3,0
32016,Jennifer Robinson,55,Female,2,2.0,0,530,215,3,2977,0,0,0,1,1,0,0,1,1
34451,Joshua Deleon,41,Female,3,2.0,0,468,182.33333333333334,8,6994,2,0,0,1,0,0,1,0,2
24060,Roger Patel,19,Male,2,1.0,2,55,335,6,6355,0,0,0,0,2,1,0,1,0
14471,Juan Rocha,55,Male,7,3.0,0,1024,246.57142857142858,16,23402,3,0,0,2,2,1,2,2,2
29257,Shawn Pearson,37,Female,6,2.0,0,553,291.8333333333333,13,16213,1,0,1,3,1,0,3,2,1
40756,Tammy Garcia,22,Male,4,3.0,0,472,303.5,14,16099,1,0,1,0,2,1,1,0,2
37064,Rebecca Pena,25,Male,6,3.0,0,572,262,14,13782,2,0,1,2,1,1,0,2,3
39957,Dr. Jordan Clarke,70,Female,3,1.0,0,1033,140,13,5637,1,0,0,1,1,1,2,0,0
11389,Pedro Greene,36,Female,8,3.0,0,1044,307.375,23,22229,2,0,1,3,2,2,2,4,0
33669,Laurie Cannon,46,Male,3,2.0,0,425,351,10,8684,1,0,0,1,1,1,0,1,1
12206,Jacqueline Garcia,26,Male,4,1.0,0,1318,215.5,12,11334,2,0,0,2,0,0,2,0,2
1381,Penny Newman,51,Female,4,1.0,4,1130,253.5,10,8269,1,0,0,2,1,0,2,0,2
2739,Nicole Davis,61,Male,7,2.0,0,980,217.85714285714286,17,24920,2,0,1,3,1,2,3,1,1
45012,Michael Floyd,56,Female,7,4.0,7,874,216.71428571428572,24,21860,4,0,2,0,1,1,3,1,2
30584,Trevor Hughes,56,Male,7,2.0,0,1224,160.85714285714286,15,20158,5,0,1,0,1,2,2,0,3
27735,Lauren Ochoa,18,Male,5,2.0,0,1203,187,11,15949,0,0,1,0,4,3,2,0,0
20706,Caitlin Sanders,41,Female,6,3.0,0,950,212,16,20142,4,0,0,1,1,1,1,2,2
31092,Mrs. Lisa Brady,59,Female,5,2.0,0,1089,290,17,10519,2,0,0,2,1,1,2,0,2
11499,Michael Cortez,60,Female,6,3.0,0,892,285.6666666666667,18,11294,0,0,1,3,2,1,0,3,2
3723,Michael Brown,53,Female,7,3.0,7,1301,246.85714285714286,26,19915,1,0,1,1,4,4,0,1,2
16390,Rachel Graham,36,Female,3,1.0,0,963,375.6666666666667,7,7988,2,0,0,0,1,1,1,1,0
7537,Danny Smith,59,Male,4,2.0,4,893,325.75,10,7948,3,0,0,1,0,1,0,1,2
24156,Steven Howell,27,Female,5,1.0,0,1241,246,21,11638,0,0,1,4,0,2,0,2,1
18223,Michael Mcmillan,63,Female,4,1.0,0,658,364.75,12,7696,3,0,0,1,0,1,1,0,2
7963,Brandon Smith,26,Male,5,1.0,0,1141,271,15,12788,2,0,1,2,0,2,0,2,1
28715,John Jensen,27,Female,3,1.0,0,1046,212.33333333333334,7,5823,2,0,0,1,0,1,0,1,1
33597,Jonathan Parker,70,Female,7,4.0,0,732,282.57142857142856,16,22597,2,0,1,3,1,3,1,0,3
48580,Madison Weber,28,Male,5,3.0,0,385,189.6,9,17712,1,0,1,2,1,0,2,1,2
9898,John Cooper,35,Female,3,1.0,0,486,382,6,8729,1,0,0,2,0,0,2,0,1
9743,Tiffany King,66,Male,6,2.0,0,1299,214.33333333333334,16,14594,1,0,0,3,2,2,0,2,2
49552,Amy Griffin,47,Female,5,2.0,0,886,124.8,13,16673,4,0,0,0,1,1,1,1,2
10784,Jessica Mcdonald,58,Male,4,0.0,0,944,215.5,13,13748,3,0,0,0,1,0,0,0,4
15723,Meagan Strickland,18,Male,5,3.0,5,1038,287.8,17,15408,3,0,0,1,1,1,1,3,0
49155,Jeffrey Simmons,25,Male,4,0.0,4,594,234.75,10,8046,2,0,1,1,0,0,2,2,0
15654,Debbie King,40,Male,7,2.0,7,1083,199.57142857142858,23,21430,2,0,1,3,1,2,1,4,0
27439,Carolyn Hendrix,21,Male,6,4.0,0,770,251.16666666666666,16,14070,2,0,1,3,0,1,1,2,2
28958,Katherine Vega,52,Female,6,3.0,0,1180,278.6666666666667,11,22035,4,0,0,1,1,2,1,2,1
14148,Joseph Sullivan,53,Male,8,1.0,8,1253,203.375,18,24933,6,0,0,2,0,4,1,2,1
43522,Jeffrey Roberts,29,Male,7,7.0,0,696,290.7142857142857,18,16181,4,0,1,1,1,0,2,3,2
41194,David Coleman,44,Female,9,5.0,0,1012,222.33333333333334,31,21304,4,0,1,3,1,2,3,2,2
10737,Julie Martin,65,Male,4,3.0,0,805,268.25,15,8026,0,0,1,2,1,1,1,1,1
23134,Brian Miller,44,Female,4,1.0,0,670,166,12,13421,1,0,0,1,2,2,0,0,2
48461,Katherine Howard,54,Male,2,1.0,0,457,294.5,6,4448,0,0,0,0,2,1,1,0,0
1188,Nicole Cisneros,58,Male,5,2.0,0,1239,187.8,18,11691,3,0,0,2,0,1,1,1,2
29349,Tyler Santos,55,Female,3,3.0,0,1079,272.3333333333333,7,7892,2,0,0,0,1,0,1,0,2
46744,Jimmy Thomas,69,Male,3,0.0,0,999,277,7,8490,1,0,1,0,1,0,1,1,1
23291,William Rocha,52,Female,8,5.0,0,1055,245.5,22,30645,4,0,0,3,1,2,2,3,1
11954,Felicia Braun,26,Male,7,4.0,7,900,316.85714285714283,24,18953,2,0,1,4,0,3,0,2,2
14415,Julie Phillips,19,Male,5,2.0,0,774,180.6,12,12726,2,0,1,2,0,0,3,0,2
8653,Justin Johnson,21,Female,6,0.0,0,1008,190.83333333333334,19,18595,3,0,1,2,0,0,0,1,5
15886,Jennifer Singh,52,Female,6,1.0,0,1264,210,21,13394,3,0,0,2,1,0,2,2,2
7192,Angela Wilson,59,Male,6,5.0,0,1308,317.8333333333333,19,10604,0,0,1,4,1,0,0,2,4
21234,Jessica Reynolds,48,Male,5,3.0,0,1102,230,18,16337,2,0,0,2,1,2,1,0,2
29805,Amber Smith,21,Male,3,0.0,0,1128,369.3333333333333,10,11479,0,0,0,3,0,1,0,2,0
26835,Carol Elliott,51,Male,2,1.0,2,1176,355,6,10430,1,0,0,0,1,0,0,0,2
43395,David Wilson DDS,69,Female,3,2.0,0,679,235.33333333333334,12,7313,1,0,0,2,0,1,1,1,0
2326,Samantha Thompson,53,Male,3,1.0,0,444,285.3333333333333,6,6978,1,0,1,1,0,2,0,0,1
1072,Christopher Adkins,30,Female,3,1.0,0,477,314.3333333333333,11,3808,2,0,0,1,0,1,0,2,0
34795,Sean Mullins,40,Male,3,0.0,0,439,300.3333333333333,8,10203,0,0,2,0,1,0,0,2,1
13952,Ryan Hansen,63,Male,6,4.0,0,923,219.16666666666666,17,14777,1,0,1,1,3,0,2,1,3
20700,Austin Townsend,33,Male,4,1.0,0,961,213.75,12,13605,1,0,0,3,0,1,0,1,2
32817,Jennifer Dennis,27,Male,4,2.0,0,645,307.75,13,6497,1,0,1,1,1,3,0,0,1
29442,Jordan Henry,64,Male,11,4.0,0,1099,195.27272727272728,40,21694,4,0,0,3,4,2,0,4,5
43087,Katelyn Rogers,51,Female,4,3.0,0,940,319.25,11,4716,2,0,0,0,2,0,0,2,2
2417,Lisa Calhoun,49,Female,3,1.0,0,1052,264.3333333333333,6,10634,3,0,0,0,0,2,1,0,0
15345,Nicole Murphy,40,Female,5,0.0,0,957,191,12,11062,2,0,1,1,1,1,0,1,3
14767,Joan Butler,50,Male,7,4.0,7,669,206.71428571428572,29,15974,2,0,0,2,3,1,4,1,1
15366,Timothy Lucero,33,Female,5,1.0,0,724,281.2,16,12020,1,0,2,2,0,0,3,0,2
598,Nicole Gilmore,26,Female,1,1.0,1,0,166,4,1931,0,0,0,1,0,0,0,1,0
42081,Sherry Gray,68,Female,8,4.0,0,1045,189.5,25,23445,1,0,0,4,3,3,0,2,3
21439,Erin Williams,64,Male,7,3.0,0,1011,244.57142857142858,23,17596,2,0,0,3,2,0,2,2,3
7934,Melanie Smith,40,Female,4,2.0,0,533,167.75,18,2870,3,0,0,0,1,1,0,1,2
38526,Justin Vance,62,Male,5,1.0,0,1209,225.6,17,20829,1,0,2,1,1,3,1,0,1
16319,Kenneth Gibson,51,Male,2,0.0,0,4,299,5,5899,0,0,0,1,1,1,0,0,1
23215,Jeremy Wallace,19,Male,2,0.0,0,798,387,3,2031,0,0,0,1,1,0,0,1,1
27094,Kristin Bryant,31,Male,6,3.0,6,1122,288.1666666666667,17,11838,3,0,0,2,1,2,0,2,2
19046,Matthew Morrison,70,Female,4,2.0,0,198,272.75,18,13818,2,0,0,1,1,0,1,2,1
11830,Michael Evans,41,Female,5,3.0,0,1280,309.6,19,14092,3,0,1,1,0,2,1,1,1
4751,Regina Benson,44,Male,5,0.0,0,906,317.8,13,12315,3,0,0,1,1,2,0,2,1
22084,Caleb Conway,66,Female,3,1.0,0,898,356.6666666666667,10,8525,2,0,0,1,0,0,2,0,1
37105,John Mahoney,55,Male,4,1.0,0,1126,268.25,10,9694,1,0,0,1,2,0,3,1,0
36306,Tiffany Newton,47,Male,4,3.0,0,338,228.25,15,6442,4,0,0,0,0,1,2,1,0
1293,Michael Ferguson,23,Female,10,4.0,0,843,312,31,19501,2,0,1,7,0,2,1,4,3
17837,Michelle King,50,Female,5,2.0,0,857,98.4,20,12987,2,0,0,2,1,0,3,0,2
16704,Michael Novak,40,Female,6,1.0,0,1311,175.5,20,16377,4,0,1,1,0,1,0,4,1
43747,Brian Davis,39,Female,5,2.0,0,908,179.6,18,11744,1,0,0,2,2,3,0,2,0
38536,Tony Harrison,22,Male,2,,0,275,295,3,4031,1,0,0,1,0,1,0,0,1
16307,Lisa Todd,60,Male,3,2.0,0,613,373.6666666666667,13,10963,1,0,0,2,0,0,0,1,2
31656,Randall Davis,32,Male,1,1.0,0,0,499,5,4118,0,0,0,1,0,0,0,1,0
12945,William Ellis,62,Male,2,0.0,0,896,386.5,2,3725,1,0,0,1,0,1,1,0,0
28281,Amanda Lawrence,59,Female,4,1.0,0,563,169.25,12,12815,0,0,0,2,2,1,1,2,0
49074,David Martinez,59,Male,5,2.0,0,644,175.8,14,13415,3,0,0,1,1,1,1,0,3
30118,Sarah Lopez,65,Female,7,1.0,0,1108,272.85714285714283,19,24750,1,0,0,5,1,0,1,3,3
40396,Frederick Grant,41,Female,5,2.0,0,1208,237.2,9,13027,1,0,0,3,1,1,1,1,2
2312,Dawn Williams,66,Male,3,3.0,0,982,242,10,7019,0,0,0,2,1,2,0,0,1
47244,Jennifer Howard,47,Male,5,1.0,5,582,367,17,12271,0,0,1,3,1,2,1,2,0
2200,Thomas Romero DDS,44,Male,5,0.0,0,1201,259,14,14530,1,0,1,3,0,0,2,2,1
47337,Rebecca Park,22,Female,4,2.0,0,975,223.5,15,6753,1,0,1,2,0,0,0,3,1
48528,Justin Bates,31,Male,4,0.0,0,459,239,10,12994,0,0,0,3,1,0,1,0,3
25568,Matthew Miller,43,Female,8,2.0,0,909,335.75,17,23739,3,0,1,3,1,3,3,2,0
12357,Beverly Rodriguez,62,Female,4,1.0,4,509,268.75,12,7516,1,0,0,3,0,1,0,2,1
40118,Philip Reid,48,Female,5,3.0,0,1072,272.4,10,17251,4,0,0,1,0,3,0,2,0
891,Lisa Perez,31,Male,4,1.0,4,1037,203,6,4618,2,0,0,0,2,1,0,1,2
45264,Chase Stevens,43,Female,9,3.0,0,813,274.22222222222223,27,28666,3,0,1,2,3,3,1,1,4
18499,Miguel Richard DDS,52,Male,2,1.0,0,403,317,6,5587,0,0,0,1,1,1,0,0,1
16963,Alexander Roman,21,Female,6,4.0,6,1268,206.5,17,17216,2,0,1,2,1,2,1,1,2
42502,Victoria Hernandez,25,Male,8,5.0,0,1122,247.375,23,22344,1,0,2,3,2,2,2,1,3
30732,Christopher Hall,57,Male,7,3.0,7,553,310.85714285714283,27,13123,6,0,0,0,1,2,2,2,1
23910,Andrew Goodwin,30,Female,3,1.0,0,462,217,12,7371,3,0,0,0,0,1,0,0,2
15190,Jennifer Price,60,Male,4,2.0,0,1020,225.25,13,9191,2,0,1,0,1,0,1,3,0
22961,James Coffey Jr.,44,Female,7,3.0,0,776,304.7142857142857,24,12883,4,0,0,2,1,3,1,1,2
47525,Gloria Bowman,25,Male,5,3.0,0,868,229.4,18,10402,3,0,1,1,0,1,0,1,3
2723,Melissa Burnett,64,Female,1,1.0,0,0,268,1,2583,1,0,0,0,0,0,0,0,1
32522,Heidi Harding,49,Female,2,0.0,0,1068,220.5,6,6114,1,0,1,0,0,1,1,0,0
32248,Tammy Jackson,40,Male,4,1.0,4,860,163.25,10,10991,2,0,0,2,0,0,1,2,1
1421,April Gutierrez,33,Female,5,2.0,5,1232,271.8,12,13236,3,0,0,2,0,1,0,4,0
6378,Donald Thomas II,58,Female,2,1.0,0,288,362.5,6,2666,0,0,0,0,2,0,2,0,0
21906,Roy Wilson,34,Male,9,2.0,0,1196,267.3333333333333,33,22522,3,0,0,4,2,0,5,2,2
28484,Samuel Porter,61,Male,4,0.0,0,1081,231.5,12,11207,2,0,0,2,0,2,0,1,1
702,Steve Paul,27,Male,5,3.0,5,1244,248.2,11,14500,1,0,1,1,2,1,1,0,3
11549,David Stanley,22,Male,6,3.0,0,982,248.5,19,15990,2,0,0,3,1,1,1,2,2
18079,Gregory Odonnell,52,Male,12,5.0,0,965,314,39,28534,4,0,1,4,3,0,3,6,3
24461,Bobby Moore,21,Male,7,3.0,7,579,317.85714285714283,19,21237,5,0,0,1,1,0,1,2,4
2107,Shannon Simmons,31,Male,4,2.0,0,1107,243,15,15387,2,0,0,2,0,2,0,2,0
452,Jose Fox,55,Male,3,2.0,0,417,287,12,6869,0,0,1,1,1,2,0,1,0
22060,Walter Sims,64,Female,5,1.0,0,1096,333.8,13,11753,2,0,1,1,1,2,1,2,0
13231,Steve Jackson,25,Female,6,3.0,0,1040,309,17,18865,3,0,1,2,0,2,1,1,2
37570,Theodore Kelly,47,Male,5,2.0,0,1080,266.8,11,13991,1,0,0,2,2,0,1,3,1
11438,Katherine Nelson,61,Female,4,2.0,0,548,231.25,10,10425,1,0,2,1,0,1,0,1,2
18330,Jaime Wall,50,Female,5,2.0,0,470,303.8,10,16025,3,0,1,0,1,2,1,0,2
38122,Rebecca Rogers DVM,26,Male,5,1.0,0,476,264.6,18,8621,2,0,0,3,0,1,0,2,2
49184,Joseph Martin,57,Female,3,0.0,0,928,155.33333333333334,8,9723,1,0,1,1,0,1,0,2,0
22982,David Trevino,28,Male,6,2.0,0,1069,293.1666666666667,20,21155,2,0,0,3,1,3,1,1,1
30013,Sabrina Gonzalez,53,Male,4,1.0,0,509,324.5,15,10238,1,0,1,1,1,1,0,3,0
48888,Allison Kim,69,Male,7,4.0,0,946,406.14285714285717,16,14925,3,0,0,2,2,0,2,4,1
36631,Nicole Murphy,37,Male,6,2.0,0,674,236.5,19,20319,0,0,0,5,1,0,2,3,1
34961,Dawn Atkins,28,Female,10,5.0,0,1185,252,38,26186,2,0,0,8,0,1,1,6,2
33098,Bryan Johnson,43,Male,5,2.0,0,961,275.6,16,12741,0,0,1,3,1,3,0,2,0
29291,Lisa Terry,45,Male,2,0.0,2,675,332.5,6,6911,1,0,0,0,1,0,1,1,0
27941,Christian Becker,54,Female,7,1.0,0,853,210,26,18478,2,0,1,2,2,2,1,2,2
17203,Nicole Oliver,38,Male,7,2.0,0,1123,239.71428571428572,19,22908,4,0,2,0,1,2,1,2,2
5207,Todd White,67,Female,5,3.0,0,989,287,13,15071,3,0,0,1,1,0,2,3,0
44897,Austin Lewis,34,Female,10,4.0,0,853,256.3,31,31880,2,0,3,5,0,1,3,3,3
208,Deborah Medina,42,Female,5,2.0,0,404,298.4,10,12090,1,0,1,3,0,2,0,3,0
30594,Amy Harris,50,Female,5,1.0,0,431,299,11,11091,3,0,0,2,0,1,0,2,2
46206,Jeremiah Graham,53,Female,5,2.0,5,1058,292.8,15,15538,3,0,0,2,0,1,2,0,2
31185,Michael Torres,21,Male,8,4.0,0,1166,279.5,23,15095,3,0,1,4,0,2,0,4,2
2947,Erik Norton,67,Female,7,2.0,0,971,321.85714285714283,19,25775,2,0,0,0,5,1,2,3,1
11212,Paul Ramirez,56,Female,7,1.0,0,1157,244.42857142857142,19,22196,3,0,1,1,2,1,0,2,4
9566,Peter Walsh,60,Female,2,0.0,0,177,439.5,7,6813,0,0,0,2,0,0,2,0,0
44801,Miss Katherine Macias,38,Female,1,,0,0,223,3,1447,1,0,0,0,0,0,0,0,1
1228,Wendy Warner,30,Female,2,0.0,0,39,328.5,7,7433,1,0,0,0,1,0,0,1,1
35331,Crystal Navarro,25,Female,7,3.0,7,1269,252.85714285714286,21,20860,4,0,0,3,0,1,3,1,2
47003,Allen Robertson,56,Male,3,0.0,0,287,263,9,10324,2,0,0,1,0,0,1,1,1
7455,Jennifer Brown,20,Female,4,3.0,0,908,316,9,7831,1,0,0,3,0,1,1,1,1
26526,Julia Hansen,49,Male,4,1.0,0,802,312,6,11541,3,0,0,0,1,2,1,0,1
23100,Shane Kim,31,Female,7,1.0,0,1116,161.57142857142858,17,23440,4,0,1,1,1,0,0,3,4
17507,Rebecca Griffin,26,Female,3,1.0,0,511,241.33333333333334,10,9267,1,0,1,0,1,0,0,2,1
9900,Justin Gallegos,53,Female,3,2.0,0,962,156.33333333333334,9,9912,0,0,0,1,2,0,1,0,2
33900,Ashley Johnson,66,Female,2,0.0,0,251,119,8,5635,1,0,0,1,0,0,1,0,1
41851,Michael Nguyen,57,Male,8,1.0,0,1003,252.875,19,23168,3,0,2,1,2,3,3,2,0
3650,Nicole Conner,62,Female,8,2.0,8,1105,285,28,23227,5,0,0,2,1,3,2,2,1
163,Courtney Silva,69,Female,5,1.0,0,833,366.2,16,15047,4,0,0,1,0,0,1,3,1
40262,Jon Powers,51,Female,2,1.0,0,210,276,4,8393,1,0,0,0,1,1,0,1,0
11621,Eric Montoya,39,Female,4,4.0,0,1057,336.75,17,6697,1,0,0,1,2,0,1,3,0
42417,Gary Hinton,28,Male,5,2.0,0,1174,233.6,13,12962,3,0,0,1,1,3,1,0,1
26356,Lori Diaz,30,Female,4,0.0,0,1274,175.5,12,13910,1,0,2,1,0,3,0,0,1
30757,Joel Smith,48,Female,4,1.0,0,970,261.25,11,9213,2,0,0,0,2,0,2,2,0
19197,Amy Ho,49,Male,3,0.0,0,353,149.66666666666666,6,7890,2,0,0,0,1,0,2,1,0
30813,Thomas Delgado,53,Male,4,2.0,4,1298,281.75,7,9409,2,0,0,2,0,1,1,1,1
11245,Lisa Hill,61,Male,3,0.0,0,1184,297,9,7891,1,0,0,2,0,0,0,1,2
9815,Jessica Tucker,66,Male,6,4.0,0,784,220.16666666666666,25,20946,3,0,0,2,1,2,0,3,1
37040,Erin Murray,27,Female,5,2.0,0,647,368.6,13,13454,3,0,1,1,0,2,0,2,1
30117,Jennifer Rodriguez,38,Male,4,2.0,0,977,331.5,13,7758,2,0,1,0,1,1,0,3,0
33666,Tara Gonzales,22,Male,3,1.0,0,662,388.6666666666667,7,5067,2,0,0,0,1,0,1,0,2
38427,Ryan Johnson,26,Female,4,1.0,0,674,381.75,12,11842,1,0,1,1,1,1,1,1,1
17767,Larry Brown,43,Male,5,3.0,0,1031,228.8,16,10518,4,0,0,0,1,0,0,5,0
4086,Ashley Walter,35,Female,5,4.0,0,563,431.4,16,18205,2,0,0,3,0,0,2,1,2
37056,Michael Santiago,58,Female,9,7.0,0,1198,207.33333333333334,23,24175,2,0,2,2,3,2,1,4,2
36770,Danielle Johnson,67,Female,6,2.0,0,1289,256.1666666666667,14,20441,2,0,1,2,1,1,0,1,4
38368,Rebecca Martin,67,Female,4,0.0,0,1176,243.25,13,13274,1,0,1,1,1,0,1,1,2
17521,Stephen Holloway,30,Male,5,1.0,0,599,211.6,20,8694,1,0,0,3,1,1,1,2,1
44290,Lori Flores,37,Female,6,3.0,0,709,233.16666666666666,23,16990,3,0,1,1,1,2,0,1,3
40513,Mark Foley,63,Male,6,5.0,6,777,205.16666666666666,22,19437,1,0,1,1,3,2,0,1,3
30725,Beth Beasley,33,Female,8,2.0,0,952,241.625,27,20556,4,0,0,3,1,0,1,6,1
18798,Anita Hayes,24,Female,4,2.0,0,475,277,18,5956,1,0,0,2,1,2,1,0,1
10821,Allison Mcintyre,25,Female,1,0.0,0,0,149,4,610,1,0,0,0,0,0,0,1,0
20572,Alexander Andrews,39,Female,4,1.0,0,358,350,11,11869,2,0,2,0,0,2,0,0,2
35159,Anna Douglas,26,Female,8,1.0,0,1152,243.5,30,20888,0,0,0,4,4,1,1,2,4
39981,Joshua Anderson,31,Male,3,2.0,0,1015,283.3333333333333,11,11310,1,0,0,1,1,1,1,1,0
44207,Jack Gardner,37,Male,5,2.0,5,1206,257,16,13985,4,0,0,1,0,3,2,0,0
2357,Mrs. Christine Carlson,45,Female,11,4.0,0,1275,291.54545454545456,39,34528,5,0,0,3,3,3,1,4,3
12964,Robert Martin,41,Female,4,0.0,0,670,395.75,13,9513,1,0,0,0,3,0,1,0,3
44229,Nathan Nelson,61,Female,2,0.0,2,901,205.5,4,9182,0,0,0,2,0,1,1,0,0
1327,Amy Hill,25,Male,6,2.0,0,1186,151.66666666666666,18,24527,2,0,1,3,0,2,1,3,0
17287,Katrina Robinson,48,Female,4,2.0,0,1139,205.25,17,7569,3,0,0,1,0,0,0,0,4
22129,Brandy Taylor MD,53,Male,2,0.0,0,719,237,6,4100,1,0,0,1,0,1,0,1,0
28467,Tracy Hernandez,29,Male,6,4.0,0,1127,349.3333333333333,20,24905,3,0,0,3,0,1,3,1,1
8525,Austin Reynolds,70,Male,6,3.0,0,1237,181.83333333333334,14,14714,5,0,0,1,0,3,1,1,1
11460,Monica Rodriguez,24,Female,8,2.0,0,1074,220.25,29,22305,3,0,1,1,3,3,3,0,2
16937,Karen Reed,31,Male,7,5.0,0,1129,278,29,17246,1,0,2,2,2,1,1,3,2
36677,Joshua Brewer,48,Male,8,4.0,0,1097,276.5,27,19748,5,0,0,2,1,0,1,4,3
44081,Daniel Cruz,41,Male,4,1.0,0,775,314.25,9,17849,2,0,1,1,0,0,1,2,1
17274,Mrs. Savannah Underwood,22,Female,5,2.0,0,414,268.2,17,13598,2,0,0,2,1,0,1,1,3
38443,Michael Anderson,21,Male,8,3.0,0,640,315,29,20444,3,0,3,1,1,4,1,2,1
17413,Keith Frank,45,Female,3,1.0,0,1179,140.33333333333334,7,4512,1,0,0,2,0,0,0,1,2
39915,James Johnson,30,Male,3,2.0,0,185,421.6666666666667,13,8785,2,0,0,1,0,0,0,2,1
30845,Thomas Livingston,39,Female,10,2.0,0,1338,269.2,37,24141,5,0,1,0,4,5,1,3,1
17264,Tammy Wilson,33,Female,6,1.0,6,882,195.5,20,20116,3,0,1,1,1,0,2,2,2
37381,Angela Zhang,45,Female,4,0.0,4,669,232.75,15,13698,0,0,1,1,2,0,0,0,4
6473,Travis Russell,70,Male,3,2.0,0,844,326.6666666666667,12,7505,1,0,1,1,0,1,0,1,1
41096,Erica Valdez,19,Male,3,0.0,0,507,188.33333333333334,11,4961,2,0,0,1,0,0,1,1,1
16637,Elizabeth Reynolds,27,Male,4,2.0,0,1200,225,10,11712,0,0,0,3,1,1,0,2,1
10806,Dakota Mcneil,25,Male,5,2.0,0,719,90.2,17,16816,2,0,2,0,1,0,1,0,4
22886,Cynthia Burke,50,Male,6,2.0,6,632,241.5,20,21286,3,0,1,1,1,2,0,1,3
45158,Sabrina Mcneil,27,Female,7,3.0,0,654,321.2857142857143,17,21658,3,0,1,2,1,1,2,2,2
39012,Kathleen Carson,60,Female,5,2.0,5,1110,215.2,14,11467,1,0,1,3,0,1,1,3,0
23531,Leah Graham,59,Male,4,1.0,0,729,296.75,16,14140,4,0,0,0,0,0,0,3,1
5939,Connie King,51,Female,1,,0,0,465,4,2914,1,0,0,0,0,0,0,1,0
39816,Robert Barrett,61,Male,4,2.0,0,220,275.75,13,14226,4,0,0,0,0,1,1,0,2
34188,Sheila Clark,35,Female,6,2.0,0,887,277.5,21,17894,2,0,0,2,2,1,0,2,3
41573,Jacqueline Wilson,36,Female,4,0.0,4,850,280.5,16,5937,2,0,0,0,2,0,0,2,2
26459,Jodi Molina,47,Female,6,4.0,0,1073,226.16666666666666,16,16674,1,0,0,1,4,1,1,1,3
40228,Shawn Kim,18,Male,4,3.0,0,722,148.75,15,12951,2,0,1,0,1,2,0,2,0
43198,Erica Manning,51,Male,2,0.0,0,703,198.5,5,7942,1,0,0,0,1,0,0,2,0
14212,Danielle Carter,42,Male,7,3.0,0,1120,297.14285714285717,18,21356,2,0,1,3,1,2,0,2,3
37439,Shaun Conway,61,Female,7,3.0,0,965,247,25,26371,3,0,3,1,0,0,1,3,3
35812,Ruben Bennett,20,Female,4,2.0,0,1125,383.5,15,10640,2,0,0,1,1,2,1,1,0
33336,Shannon Cooper,67,Male,2,0.0,0,786,313.5,6,7740,1,0,0,1,0,0,1,1,0
9715,Kristin Thompson,60,Female,5,1.0,0,435,218.4,18,12040,1,0,1,3,0,1,3,1,0
28880,Daniel Martin,43,Female,5,3.0,0,1235,280.4,20,17141,2,0,0,2,1,1,0,1,3
41441,Susan Curry,55,Male,3,0.0,3,435,220,8,9787,1,0,0,1,1,1,1,0,1
36223,Lindsay Salazar,60,Male,6,1.0,0,502,195.16666666666666,24,17029,2,0,0,3,1,2,0,3,1
5072,Lorraine Richards,63,Male,5,1.0,0,1058,146.6,19,15586,3,0,2,0,0,2,1,1,1
7276,Christina Ortiz,70,Male,5,3.0,0,1144,256.6,14,10747,1,0,0,3,1,1,2,1,1
19585,Mary Blankenship,18,Male,4,0.0,4,762,251,9,9265,1,0,0,1,2,0,0,2,2
12760,Joseph Walker,34,Male,5,3.0,0,1052,188.8,12,12677,0,0,1,4,0,2,1,1,1
1243,Danielle Schroeder,28,Female,6,1.0,0,1141,144.83333333333334,21,20451,4,0,0,1,1,2,0,2,2
10703,Anna Kelly,65,Female,4,2.0,0,641,191,15,6438,2,0,0,1,1,2,0,0,2
23776,Donald Brown PhD,62,Female,3,1.0,3,1165,174.66666666666666,14,7525,1,0,1,1,0,0,1,1,1
32455,Peter Reynolds,66,Female,3,1.0,0,120,136.33333333333334,8,5372,1,0,0,2,0,1,1,1,0
32526,Jennifer Mccullough,22,Male,2,0.0,0,232,381.5,3,6537,1,0,0,1,0,0,1,1,0
46967,Jennifer Ross,47,Female,3,2.0,0,829,260.6666666666667,11,8990,2,0,0,1,0,0,0,0,3
2422,Rebecca James,60,Female,4,1.0,0,489,397,12,9346,2,0,0,0,2,1,1,0,2
2877,Kelly Tucker,69,Female,2,1.0,2,1207,284.5,7,3489,1,0,0,1,0,0,0,2,0
19611,Megan Rodriguez,47,Female,4,1.0,4,921,215.5,11,12561,2,0,1,1,0,1,1,0,2
